sweep,H,L,T
201,-32,0,0
202,-36,0,0
203,-40,0,0
204,-40,0,0
205,-48,0,0
206,-64,0,0
207,-40,0,0
208,-96,0,0
209,-56,0,0
210,-40,0,0
211,-56,0,0
212,-12,0,0
213,-52,0,0
214,-24,0,0
215,-16,0,0
216,-20,0,0
217,-20,0,0
218,-28,0,0
219,-44,0,0
220,-48,0,0
221,-24,0,0
222,-36,0,0
223,-28,0,0
224,-28,0,0
225,0,0,0
226,-20,0,0
227,-16,0,0
228,-48,0,0
229,-56,0,0
230,-48,0,0
231,-48,0,0
232,-16,0,0
233,-20,0,0
234,-24,0,0
235,-40,0,0
236,-60,0,0
237,-52,0,0
238,-56,0,0
239,-44,0,0
240,-36,0,0
241,-44,0,0
242,-20,0,0
243,-36,0,0
244,-24,0,0
245,-44,0,0
246,-44,0,0
247,-20,0,0
248,-40,0,0
249,-48,0,0
250,-24,0,0
251,-92,0,0
252,-40,0,0
253,-48,0,0
254,-36,0,0
255,-44,0,0
256,-52,0,0
257,-56,0,0
258,-44,0,0
259,-60,0,0
260,-44,0,0
261,-52,0,0
262,-28,0,0
263,-24,0,0
264,-36,0,0
265,-36,0,0
266,-36,0,0
267,-32,0,0
268,-44,0,0
269,-36,0,0
270,-64,0,0
271,-60,0,0
272,-52,0,0
273,-32,0,0
274,-32,0,0
275,-60,0,0
276,-40,0,0
277,-52,0,0
278,-36,0,0
279,-36,0,0
280,-36,0,0
281,-56,0,0
282,-56,0,0
283,-32,0,0
284,-60,0,0
285,-52,0,0
286,-76,0,0
287,-52,0,0
288,-48,0,0
289,-40,0,0
290,-72,0,0
291,-48,0,0
292,-44,0,0
293,-40,0,0
294,-20,0,0
295,-28,0,0
296,-44,0,0
297,-36,0,0
298,-36,0,0
299,-28,0,0
300,-12,0,0
301,-48,0,0
302,-44,0,0
303,-36,0,0
304,-36,0,0
305,-48,0,0
306,-56,0,0
307,-32,0,0
308,-36,0,0
309,-60,0,0
310,-60,0,0
311,-36,0,0
312,-52,0,0
313,-56,0,0
314,-64,0,0
315,-40,0,0
316,-48,0,0
317,-40,0,0
318,-52,0,0
319,-36,0,0
320,-40,0,0
321,-48,0,0
322,-52,0,0
323,-40,0,0
324,-40,0,0
325,-52,0,0
326,-36,0,0
327,-28,0,0
328,-28,0,0
329,-80,0,0
330,-52,0,0
331,-28,0,0
332,-16,0,0
333,-44,0,0
334,-44,0,0
335,-44,0,0
336,-40,0,0
337,-16,0,0
338,-48,0,0
339,-32,0,0
340,-48,0,0
341,-28,0,0
342,-32,0,0
343,-80,0,0
344,-40,0,0
345,-36,0,0
346,-52,0,0
347,-52,0,0
348,-36,0,0
349,-56,0,0
350,-60,0,0
351,-20,0,0
352,-36,0,0
353,-24,0,0
354,-48,0,0
355,-48,0,0
356,-32,0,0
357,-44,0,0
358,-44,0,0
359,-44,0,0
360,-16,0,0
361,-16,0,0
362,-8,0,0
363,-48,0,0
364,-44,0,0
365,-44,0,0
366,-36,0,0
367,-20,0,0
368,0,0,0
369,-24,0,0
370,-8,0,0
371,-24,0,0
372,-16,0,0
373,-40,0,0
374,-20,0,0
375,-36,0,0
376,-52,0,0
377,-64,0,0
378,-32,0,0
379,-56,0,0
380,-72,0,0
381,-44,0,0
382,-48,0,0
383,-44,0,0
384,-40,0,0
385,-32,0,0
386,-40,0,0
387,-40,0,0
388,-20,0,0
389,-32,0,0
390,-52,0,0
391,-40,0,0
392,-44,0,0
393,-36,0,0
394,-28,0,0
395,-24,0,0
396,-24,0,0
397,-32,0,0
398,-28,0,0
399,-44,0,0
400,-48,0,0
401,-32,0,0
402,-36,0,0
403,-32,0,0
404,-32,0,0
405,-40,0,0
406,-44,0,0
407,-32,0,0
408,-40,0,0
409,-44,0,0
410,-52,0,0
411,-40,0,0
412,-20,0,0
413,-40,0,0
414,-48,0,0
415,-52,0,0
416,-32,0,0
417,-36,0,0
418,-24,0,0
419,-4,0,0
420,-24,0,0
421,-52,0,0
422,-68,0,0
423,-76,0,0
424,-72,0,0
425,-60,0,0
426,-52,0,0
427,-64,0,0
428,-40,0,0
429,-32,0,0
430,-24,0,0
431,-36,0,0
432,-32,0,0
433,-32,0,0
434,-68,0,0
435,-40,0,0
436,-48,0,0
437,-48,0,0
438,-64,0,0
439,-64,0,0
440,-44,0,0
441,-44,0,0
442,-44,0,0
443,-24,0,0
444,-16,0,0
445,-36,0,0
446,-56,0,0
447,-52,0,0
448,-24,0,0
449,-36,0,0
450,-48,0,0
451,-56,0,0
452,-64,0,0
453,-60,0,0
454,-56,0,0
455,-48,0,0
456,-44,0,0
457,-32,0,0
458,-52,0,0
459,-48,0,0
460,-48,0,0
461,-32,0,0
462,-56,0,0
463,-52,0,0
464,-44,0,0
465,-32,0,0
466,-48,0,0
467,-60,0,0
468,-40,0,0
469,-40,0,0
470,-40,0,0
471,-44,0,0
472,-44,0,0
473,-52,0,0
474,-48,0,0
475,-44,0,0
476,-48,0,0
477,-56,0,0
478,-56,0,0
479,-60,0,0
480,-56,0,0
481,-44,0,0
482,-32,0,0
483,-52,0,0
484,-48,0,0
485,-64,0,0
486,-32,0,0
487,-52,0,0
488,-56,0,0
489,-28,0,0
490,-60,0,0
491,-24,0,0
492,-36,0,0
493,-4,0,0
494,-20,0,0
495,-20,0,0
496,-32,0,0
497,-48,0,0
498,-48,0,0
499,-24,0,0
500,-28,0,0
501,-32,0,0
502,-32,0,0
503,-52,0,0
504,-52,0,0
505,-48,0,0
506,-32,0,0
507,-48,0,0
508,-56,0,0
509,-56,0,0
510,-28,0,0
511,-28,0,0
512,-24,0,0
513,-24,0,0
514,-44,0,0
515,-56,0,0
516,-64,0,0
517,-52,0,0
518,-68,0,0
519,-76,0,0
520,-56,0,0
521,-60,0,0
522,-64,0,0
523,-64,0,0
524,-68,0,0
525,-48,0,0
526,-16,0,0
527,-52,0,0
528,-72,0,0
529,-28,0,0
530,-20,0,0
531,-32,0,0
532,-36,0,0
533,-56,0,0
534,-32,0,0
535,-56,0,0
536,-48,0,0
537,-52,0,0
538,-32,0,0
539,-16,0,0
540,-36,0,0
541,-48,0,0
542,-4,0,0
543,-8,0,0
544,-20,0,0
545,-48,0,0
546,-40,0,0
547,-52,0,0
548,-56,0,0
549,-36,0,0
550,-56,0,0
551,-28,0,0
552,-28,0,0
553,-32,0,0
554,-44,0,0
555,-52,0,0
556,-36,0,0
557,-44,0,0
558,-56,0,0
559,-48,0,0
560,-56,0,0
561,-48,0,0
562,-32,0,0
563,-20,0,0
564,-24,0,0
565,-12,0,0
566,-16,0,0
567,-40,0,0
568,-48,0,0
569,-72,0,0
570,-52,0,0
571,-72,0,0
572,-56,0,0
573,-52,0,0
574,-48,0,0
575,-20,0,0
576,-48,0,0
577,-52,0,0
578,-56,0,0
579,-48,0,0
580,-40,0,0
581,-36,0,0
582,-56,0,0
583,-48,0,0
584,-52,0,0
585,-44,0,0
586,-64,0,0
587,-36,0,0
588,-40,0,0
589,-28,0,0
590,-44,0,0
591,-48,0,0
592,-32,0,0
593,-24,0,0
594,-44,0,0
595,-20,0,0
596,-48,0,0
597,-40,0,0
598,-32,0,0
599,-52,0,0
600,-40,0,0
601,-40,0,0
602,-68,0,0
603,-40,0,0
604,-52,0,0
605,-48,0,0
606,-48,0,0
607,-40,0,0
608,-40,0,0
609,-40,0,0
610,-44,0,0
611,-36,0,0
612,-44,0,0
613,-44,0,0
614,-60,0,0
615,-24,0,0
616,-28,0,0
617,-32,0,0
618,-48,0,0
619,-56,0,0
620,-56,0,0
621,-36,0,0
622,-32,0,0
623,-24,0,0
624,-64,0,0
625,-32,0,0
626,-64,0,0
627,-44,0,0
628,-52,0,0
629,-48,0,0
630,-36,0,0
631,-36,0,0
632,-44,0,0
633,-56,0,0
634,-36,0,0
635,-80,0,0
636,-84,0,0
637,-64,0,0
638,-52,0,0
639,-24,0,0
640,-28,0,0
641,-20,0,0
642,-16,0,0
643,-32,0,0
644,-24,0,0
645,-32,0,0
646,-40,0,0
647,-40,0,0
648,-44,0,0
649,-52,0,0
650,-44,0,0
651,-44,0,0
652,-44,0,0
653,-44,0,0
654,-36,0,0
655,-40,0,0
656,-48,0,0
657,-48,0,0
658,-40,0,0
659,-44,0,0
660,-32,0,0
661,-60,0,0
662,-48,0,0
663,-40,0,0
664,-52,0,0
665,-40,0,0
666,-32,0,0
667,-28,0,0
668,-40,0,0
669,-44,0,0
670,-60,0,0
671,-60,0,0
672,-48,0,0
673,-64,0,0
674,-48,0,0
675,-44,0,0
676,-28,0,0
677,-12,0,0
678,-28,0,0
679,-4,0,0
680,-20,0,0
681,-28,0,0
682,-52,0,0
683,-60,0,0
684,-48,0,0
685,-32,0,0
686,-16,0,0
687,-36,0,0
688,-48,0,0
689,-64,0,0
690,-28,0,0
691,-32,0,0
692,-28,0,0
693,-20,0,0
694,-48,0,0
695,-52,0,0
696,-48,0,0
697,-40,0,0
698,-32,0,0
699,-52,0,0
700,-56,0,0
701,-48,0,0
702,-44,0,0
703,-36,0,0
704,-48,0,0
705,-32,0,0
706,-40,0,0
707,-36,0,0
708,-64,0,0
709,-28,0,0
710,-36,0,0
711,-32,0,0
712,-64,0,0
713,-48,0,0
714,-28,0,0
715,-44,0,0
716,-40,0,0
717,-64,0,0
718,-48,0,0
719,-40,0,0
720,-48,0,0
721,-64,0,0
722,-48,0,0
723,-36,0,0
724,-32,0,0
725,-40,0,0
726,-40,0,0
727,-64,0,0
728,-52,0,0
729,-36,0,0
730,-40,0,0
731,-28,0,0
732,-32,0,0
733,-72,0,0
734,-72,0,0
735,-80,0,0
736,-44,0,0
737,-32,0,0
738,-48,0,0
739,-40,0,0
740,-44,0,0
741,-68,0,0
742,-44,0,0
743,-52,0,0
744,-60,0,0
745,-36,0,0
746,-48,0,0
747,-44,0,0
748,-36,0,0
749,-20,0,0
750,-8,0,0
751,-52,0,0
752,-52,0,0
753,-56,0,0
754,-40,0,0
755,-56,0,0
756,-52,0,0
757,-64,0,0
758,-68,0,0
759,-56,0,0
760,-52,0,0
761,-36,0,0
762,-36,0,0
763,-44,0,0
764,-32,0,0
765,-20,0,0
766,-36,0,0
767,-36,0,0
768,-40,0,0
769,-36,0,0
770,-44,0,0
771,-44,0,0
772,-40,0,0
773,-24,0,0
774,-36,0,0
775,-32,0,0
776,-36,0,0
777,-48,0,0
778,-40,0,0
779,-48,0,0
780,-56,0,0
781,-40,0,0
782,-56,0,0
783,-48,0,0
784,-36,0,0
785,-32,0,0
786,-44,0,0
787,-56,0,0
788,-80,0,0
789,-68,0,0
790,-64,0,0
791,-56,0,0
792,-36,0,0
793,-52,0,0
794,-44,0,0
795,-44,0,0
796,-80,0,0
797,-92,0,0
798,-52,0,0
799,-24,0,0
800,-12,0,0
801,-12,0,0
802,-40,0,0
803,-72,0,0
804,-56,0,0
805,-48,0,0
806,-72,0,0
807,-56,0,0
808,-40,0,0
809,-36,0,0
810,-32,0,0
811,-36,0,0
812,-48,0,0
813,-8,0,0
814,-20,0,0
815,-32,0,0
816,-36,0,0
817,-52,0,0
818,-56,0,0
819,-32,0,0
820,-56,0,0
821,-76,0,0
822,-64,0,0
823,-16,0,0
824,-44,0,0
825,-28,0,0
826,-48,0,0
827,-72,0,0
828,-68,0,0
829,-64,0,0
830,-60,0,0
831,-28,0,0
832,-40,0,0
833,-40,0,0
834,-52,0,0
835,-36,0,0
836,-36,0,0
837,-48,0,0
838,-40,0,0
839,-16,0,0
840,-56,0,0
841,-28,0,0
842,-32,0,0
843,-52,0,0
844,-44,0,0
845,-60,0,0
846,-48,0,0
847,-16,0,0
848,-24,0,0
849,-32,0,0
850,-32,0,0
851,-44,0,0
852,-52,0,0
853,-44,0,0
854,-28,0,0
855,-44,0,0
856,-28,0,0
857,-32,0,0
858,-36,0,0
859,-24,0,0
860,-28,0,0
861,-44,0,0
862,-48,0,0
863,-48,0,0
864,-48,0,0
865,-60,0,0
866,-44,0,0
867,-44,0,0
868,-16,0,0
869,-12,0,0
870,-24,0,0
871,-36,0,0
872,-36,0,0
873,-28,0,0
874,-16,0,0
875,-24,0,0
876,-40,0,0
877,-48,0,0
878,-60,0,0
879,-36,0,0
880,-36,0,0
881,-52,0,0
882,-52,0,0
883,-40,0,0
884,-44,0,0
885,-44,0,0
886,-48,0,0
887,-44,0,0
888,-60,0,0
889,-64,0,0
890,-48,0,0
891,-40,0,0
892,-48,0,0
893,-52,0,0
894,-56,0,0
895,-64,0,0
896,-76,0,0
897,-64,0,0
898,-24,0,0
899,-60,0,0
900,-64,0,0
901,-56,0,0
902,-64,0,0
903,-36,0,0
904,-28,0,0
905,-28,0,0
906,-36,0,0
907,-40,0,0
908,-60,0,0
909,-44,0,0
910,-44,0,0
911,-16,0,0
912,-36,0,0
913,-40,0,0
914,-44,0,0
915,-56,0,0
916,-32,0,0
917,-44,0,0
918,-36,0,0
919,-36,0,0
920,-36,0,0
921,-24,0,0
922,-36,0,0
923,-44,0,0
924,-24,0,0
925,-48,0,0
926,-20,0,0
927,-32,0,0
928,-44,0,0
929,-16,0,0
930,-32,0,0
931,-8,0,0
932,-52,0,0
933,-32,0,0
934,-44,0,0
935,-56,0,0
936,-60,0,0
937,-60,0,0
938,-36,0,0
939,-64,0,0
940,-44,0,0
941,-64,0,0
942,-40,0,0
943,-32,0,0
944,-32,0,0
945,-36,0,0
946,-44,0,0
947,-44,0,0
948,-24,0,0
949,-36,0,0
950,-20,0,0
951,-52,0,0
952,-44,0,0
953,-56,0,0
954,-40,0,0
955,-44,0,0
956,-32,0,0
957,-24,0,0
958,-32,0,0
959,-36,0,0
960,-32,0,0
961,-36,0,0
962,-32,0,0
963,-20,0,0
964,-32,0,0
965,-24,0,0
966,-60,0,0
967,-64,0,0
968,-56,0,0
969,-48,0,0
970,-48,0,0
971,-36,0,0
972,-40,0,0
973,-40,0,0
974,-56,0,0
975,-36,0,0
976,-24,0,0
977,-48,0,0
978,-52,0,0
979,-48,0,0
980,-48,0,0
981,-32,0,0
982,-40,0,0
983,-16,0,0
984,-40,0,0
985,-32,0,0
986,-44,0,0
987,-24,0,0
988,-44,0,0
989,-28,0,0
990,-36,0,0
991,-48,0,0
992,-52,0,0
993,-48,0,0
994,-36,0,0
995,-36,0,0
996,-56,0,0
997,-64,0,0
998,-60,0,0
999,-32,0,0
1000,-48,0,0
1001,-48,0,0
1002,-28,0,0
1003,-44,0,0
1004,-40,0,0
1005,-52,0,0
1006,-76,0,0
1007,-24,0,0
1008,-52,0,0
1009,-32,0,0
1010,-32,0,0
1011,-56,0,0
1012,-36,0,0
1013,-36,0,0
1014,-44,0,0
1015,-44,0,0
1016,-44,0,0
1017,-48,0,0
1018,-24,0,0
1019,-52,0,0
1020,-64,0,0
1021,-44,0,0
1022,-40,0,0
1023,-60,0,0
1024,-48,0,0
1025,-20,0,0
1026,-44,0,0
1027,-36,0,0
1028,-52,0,0
1029,-56,0,0
1030,-32,0,0
1031,-32,0,0
1032,-44,0,0
1033,-28,0,0
1034,-24,0,0
1035,-32,0,0
1036,-44,0,0
1037,-24,0,0
1038,-16,0,0
1039,-36,0,0
1040,-16,0,0
1041,-8,0,0
1042,-36,0,0
1043,-36,0,0
1044,-48,0,0
1045,-40,0,0
1046,-24,0,0
1047,-20,0,0
1048,-32,0,0
1049,-36,0,0
1050,-44,0,0
1051,-56,0,0
1052,-40,0,0
1053,-48,0,0
1054,-68,0,0
1055,-60,0,0
1056,-48,0,0
1057,-36,0,0
1058,-40,0,0
1059,-28,0,0
1060,-32,0,0
1061,-16,0,0
1062,-24,0,0
1063,-28,0,0
1064,-44,0,0
1065,-52,0,0
1066,-52,0,0
1067,-60,0,0
1068,-52,0,0
1069,-56,0,0
1070,-52,0,0
1071,-48,0,0
1072,-32,0,0
1073,-16,0,0
1074,-32,0,0
1075,-32,0,0
1076,-48,0,0
1077,-64,0,0
1078,-60,0,0
1079,-68,0,0
1080,-40,0,0
1081,-32,0,0
1082,-60,0,0
1083,-52,0,0
1084,-60,0,0
1085,-80,0,0
1086,-40,0,0
1087,-48,0,0
1088,-36,0,0
1089,-48,0,0
1090,-44,0,0
1091,-40,0,0
1092,-48,0,0
1093,-64,0,0
1094,-80,0,0
1095,-44,0,0
1096,-56,0,0
1097,-64,0,0
1098,-56,0,0
1099,-36,0,0
1100,-56,0,0
1101,-52,0,0
1102,-48,0,0
1103,-44,0,0
1104,-36,0,0
1105,-20,0,0
1106,-32,0,0
1107,-48,0,0
1108,-52,0,0
1109,-36,0,0
1110,-40,0,0
1111,-36,0,0
1112,-48,0,0
1113,-56,0,0
1114,-52,0,0
1115,-56,0,0
1116,-48,0,0
1117,-44,0,0
1118,-16,0,0
1119,-28,0,0
1120,-44,0,0
1121,-40,0,0
1122,-44,0,0
1123,-60,0,0
1124,-36,0,0
1125,-44,0,0
1126,-28,0,0
1127,-20,0,0
1128,-28,0,0
1129,-28,0,0
1130,-36,0,0
1131,-64,0,0
1132,-40,0,0
1133,-52,0,0
1134,-32,0,0
1135,-40,0,0
1136,-40,0,0
1137,-48,0,0
1138,-40,0,0
1139,-44,0,0
1140,-48,0,0
1141,-36,0,0
1142,-56,0,0
1143,-36,0,0
1144,-40,0,0
1145,-40,0,0
1146,-48,0,0
1147,-64,0,0
1148,-56,0,0
1149,-44,0,0
1150,-56,0,0
1151,-64,0,0
1152,-40,0,0
1153,-48,0,0
1154,-44,0,0
1155,-32,0,0
1156,-40,0,0
1157,-48,0,0
1158,-36,0,0
1159,-36,0,0
1160,-44,0,0
1161,-36,0,0
1162,-44,0,0
1163,-44,0,0
1164,-44,0,0
1165,-44,0,0
1166,-52,0,0
1167,-60,0,0
1168,-56,0,0
1169,-52,0,0
1170,-52,0,0
1171,-52,0,0
1172,-48,0,0
1173,-48,0,0
1174,-28,0,0
1175,-56,0,0
1176,-40,0,0
1177,-48,0,0
1178,-60,0,0
1179,-44,0,0
1180,-48,0,0
1181,-44,0,0
1182,-52,0,0
1183,-48,0,0
1184,-48,0,0
1185,-56,0,0
1186,-56,0,0
1187,-64,0,0
1188,-72,0,0
1189,-40,0,0
1190,-36,0,0
1191,-24,0,0
1192,-40,0,0
1193,-24,0,0
1194,-28,0,0
1195,-40,0,0
1196,-28,0,0
1197,-32,0,0
1198,-28,0,0
1199,-40,0,0
1200,-36,0,0
1201,-28,0,0
1202,-20,0,0
1203,-12,0,0
1204,-24,0,0
1205,-32,0,0
1206,-68,0,0
1207,-80,0,0
1208,-40,0,0
1209,-28,0,0
1210,-52,0,0
1211,-40,0,0
1212,-36,0,0
1213,-36,0,0
1214,-64,0,0
1215,-44,0,0
1216,-36,0,0
1217,-36,0,0
1218,-44,0,0
1219,-60,0,0
1220,-36,0,0
1221,-60,0,0
1222,-60,0,0
1223,-52,0,0
1224,-44,0,0
1225,-48,0,0
1226,-68,0,0
1227,-28,0,0
1228,-4,0,0
1229,-32,0,0
1230,-40,0,0
1231,-20,0,0
1232,-48,0,0
1233,-20,0,0
1234,-24,0,0
1235,-44,0,0
1236,-48,0,0
1237,-28,0,0
1238,-56,0,0
1239,-28,0,0
1240,-44,0,0
1241,-52,0,0
1242,-40,0,0
1243,-44,0,0
1244,-60,0,0
1245,-36,0,0
1246,-48,0,0
1247,-40,0,0
1248,-36,0,0
1249,-16,0,0
1250,-52,0,0
1251,-60,0,0
1252,-72,0,0
1253,-68,0,0
1254,-64,0,0
1255,-60,0,0
1256,-68,0,0
1257,-56,0,0
1258,-40,0,0
1259,-48,0,0
1260,-40,0,0
1261,-32,0,0
1262,-40,0,0
1263,-28,0,0
1264,-48,0,0
1265,-60,0,0
1266,-64,0,0
1267,-64,0,0
1268,-48,0,0
1269,-40,0,0
1270,-56,0,0
1271,-48,0,0
1272,-40,0,0
1273,-64,0,0
1274,-48,0,0
1275,-76,0,0
1276,-40,0,0
1277,-60,0,0
1278,-40,0,0
1279,-40,0,0
1280,-32,0,0
1281,-48,0,0
1282,-32,0,0
1283,-24,0,0
1284,-40,0,0
1285,-48,0,0
1286,-32,0,0
1287,-36,0,0
1288,-40,0,0
1289,-72,0,0
1290,-48,0,0
1291,-24,0,0
1292,-24,0,0
1293,-24,0,0
1294,-32,0,0
1295,-28,0,0
1296,-52,0,0
1297,-88,0,0
1298,-112,0,0
1299,-68,0,0
1300,-64,0,0
1301,-40,0,0
1302,-44,0,0
1303,-32,0,0
1304,-56,0,0
1305,-44,0,0
1306,-44,0,0
1307,-36,0,0
1308,-48,0,0
1309,-24,0,0
1310,-28,0,0
1311,-68,0,0
1312,-80,0,0
1313,-52,0,0
1314,-64,0,0
1315,-48,0,0
1316,-32,0,0
1317,-36,0,0
1318,-32,0,0
1319,-28,0,0
1320,-40,0,0
1321,-52,0,0
1322,-72,0,0
1323,-40,0,0
1324,-36,0,0
1325,-44,0,0
1326,-20,0,0
1327,-32,0,0
1328,-40,0,0
1329,-36,0,0
1330,-48,0,0
1331,-24,0,0
1332,-44,0,0
1333,-32,0,0
1334,-44,0,0
1335,-20,0,0
1336,-36,0,0
1337,-32,0,0
1338,-64,0,0
1339,-36,0,0
1340,-72,0,0
1341,-60,0,0
1342,-28,0,0
1343,-40,0,0
1344,-36,0,0
1345,-48,0,0
1346,-48,0,0
1347,-48,0,0
1348,-40,0,0
1349,-44,0,0
1350,-40,0,0
1351,-40,0,0
1352,-28,0,0
1353,-28,0,0
1354,-16,0,0
1355,-24,0,0
1356,-36,0,0
1357,-44,0,0
1358,-32,0,0
1359,-28,0,0
1360,-40,0,0
1361,-44,0,0
1362,-64,0,0
1363,-32,0,0
1364,-48,0,0
1365,-64,0,0
1366,-60,0,0
1367,-24,0,0
1368,-48,0,0
1369,-56,0,0
1370,-48,0,0
1371,-56,0,0
1372,-40,0,0
1373,-52,0,0
1374,-48,0,0
1375,-44,0,0
1376,-64,0,0
1377,-40,0,0
1378,-52,0,0
1379,-52,0,0
1380,-68,0,0
1381,-64,0,0
1382,-48,0,0
1383,-36,0,0
1384,-44,0,0
1385,-40,0,0
1386,-40,0,0
1387,-48,0,0
1388,-36,0,0
1389,-36,0,0
1390,-40,0,0
1391,-44,0,0
1392,-36,0,0
1393,-44,0,0
1394,-48,0,0
1395,-44,0,0
1396,-52,0,0
1397,-48,0,0
1398,-48,0,0
1399,-44,0,0
1400,-76,0,0
1401,-48,0,0
1402,-48,0,0
1403,-56,0,0
1404,-52,0,0
1405,-56,0,0
1406,-68,0,0
1407,-48,0,0
1408,-32,0,0
1409,-28,0,0
1410,-36,0,0
1411,-20,0,0
1412,-20,0,0
1413,-28,0,0
1414,-36,0,0
1415,-28,0,0
1416,-20,0,0
1417,-20,0,0
1418,-44,0,0
1419,-40,0,0
1420,-20,0,0
1421,-36,0,0
1422,-24,0,0
1423,-36,0,0
1424,-44,0,0
1425,-52,0,0
1426,-56,0,0
1427,-36,0,0
1428,-20,0,0
1429,-20,0,0
1430,-24,0,0
1431,-40,0,0
1432,-40,0,0
1433,-44,0,0
1434,-28,0,0
1435,-28,0,0
1436,-44,0,0
1437,-32,0,0
1438,-28,0,0
1439,-20,0,0
1440,-32,0,0
1441,-32,0,0
1442,-36,0,0
1443,-44,0,0
1444,-72,0,0
1445,-56,0,0
1446,-36,0,0
1447,-28,0,0
1448,-4,0,0
1449,-12,0,0
1450,-20,0,0
1451,-28,0,0
1452,-60,0,0
1453,-76,0,0
1454,-44,0,0
1455,-48,0,0
1456,-36,0,0
1457,-32,0,0
1458,-40,0,0
1459,-44,0,0
1460,-36,0,0
1461,-40,0,0
1462,-40,0,0
1463,-32,0,0
1464,-60,0,0
1465,-80,0,0
1466,-64,0,0
1467,-56,0,0
1468,-48,0,0
1469,-28,0,0
1470,-48,0,0
1471,-44,0,0
1472,-20,0,0
1473,-28,0,0
1474,-48,0,0
1475,-24,0,0
1476,-24,0,0
1477,-36,0,0
1478,-28,0,0
1479,-28,0,0
1480,-24,0,0
1481,-28,0,0
1482,-24,0,0
1483,-36,0,0
1484,-44,0,0
1485,-36,0,0
1486,-40,0,0
1487,-32,0,0
1488,-44,0,0
1489,-44,0,0
1490,-48,0,0
1491,-32,0,0
1492,-24,0,0
1493,-40,0,0
1494,-16,0,0
1495,-52,0,0
1496,-32,0,0
