sweep,H,L,T
171,-40,0,0
172,-44,0,0
173,-68,0,0
174,-28,0,0
175,-44,0,0
176,-28,0,0
177,-20,0,0
178,-28,0,0
179,-32,0,0
180,-24,0,0
181,-36,0,0
182,-36,0,0
183,-36,0,0
184,-16,0,0
185,-36,0,0
186,-44,0,0
187,-36,0,0
188,-52,0,0
189,-44,0,0
190,-48,0,0
191,-52,0,0
192,-52,0,0
193,-52,0,0
194,-36,0,0
195,-52,0,0
196,-36,0,0
197,-48,0,0
198,-36,0,0
199,-60,0,0
200,-52,0,0
201,-48,0,0
202,-48,0,0
203,-44,0,0
204,-60,0,0
205,-44,0,0
206,-28,0,0
207,-48,0,0
208,-24,0,0
209,-24,0,0
210,-32,0,0
211,-48,0,0
212,-36,0,0
213,-72,0,0
214,-40,0,0
215,-52,0,0
216,-40,0,0
217,-32,0,0
218,-24,0,0
219,-48,0,0
220,-52,0,0
221,-48,0,0
222,-44,0,0
223,-48,0,0
224,-36,0,0
225,-24,0,0
226,-20,0,0
227,-36,0,0
228,-20,0,0
229,-44,0,0
230,-44,0,0
231,-56,0,0
232,-40,0,0
233,-60,0,0
234,-56,0,0
235,-44,0,0
236,-24,0,0
237,-24,0,0
238,-40,0,0
239,-44,0,0
240,-28,0,0
241,-36,0,0
242,-32,0,0
243,-56,0,0
244,-32,0,0
245,-32,0,0
246,-24,0,0
247,-52,0,0
248,-56,0,0
249,-64,0,0
250,-48,0,0
251,-64,0,0
252,-60,0,0
253,-64,0,0
254,-76,0,0
255,-28,0,0
256,-24,0,0
257,-20,0,0
258,-52,0,0
259,-40,0,0
260,-28,0,0
261,-44,0,0
262,-16,0,0
263,-20,0,0
264,-20,0,0
265,-48,0,0
266,-40,0,0
267,-32,0,0
268,-36,0,0
269,-40,0,0
270,-40,0,0
271,-20,0,0
272,-28,0,0
273,-44,0,0
274,-40,0,0
275,-16,0,0
276,-32,0,0
277,-20,0,0
278,-52,0,0
279,-40,0,0
280,-52,0,0
281,-56,0,0
282,-100,0,0
283,-88,0,0
284,-48,0,0
285,-56,0,0
286,-44,0,0
287,-100,0,0
288,-68,0,0
289,-36,0,0
290,-52,0,0
291,-28,0,0
292,-36,0,0
293,-28,0,0
294,-36,0,0
295,-64,0,0
296,-32,0,0
297,-44,0,0
298,-52,0,0
299,-44,0,0
300,-76,0,0
301,-32,0,0
302,-60,0,0
303,-44,0,0
304,-32,0,0
305,-40,0,0
306,-44,0,0
307,-32,0,0
308,-40,0,0
309,-48,0,0
310,-48,0,0
311,-56,0,0
312,-44,0,0
313,-36,0,0
314,-48,0,0
315,-56,0,0
316,-84,0,0
317,-44,0,0
318,-44,0,0
319,-44,0,0
320,-52,0,0
321,-48,0,0
322,-44,0,0
323,-88,0,0
324,-64,0,0
325,-40,0,0
326,-20,0,0
327,-28,0,0
328,-40,0,0
329,-48,0,0
330,-48,0,0
331,-48,0,0
332,-48,0,0
333,-40,0,0
334,-36,0,0
335,-28,0,0
336,-36,0,0
337,-28,0,0
338,-16,0,0
339,-28,0,0
340,-32,0,0
341,-32,0,0
342,-20,0,0
343,-32,0,0
344,-28,0,0
345,-48,0,0
346,-72,0,0
347,-76,0,0
348,-68,0,0
349,-56,0,0
350,-64,0,0
351,-36,0,0
352,-36,0,0
353,-56,0,0
354,-68,0,0
355,-48,0,0
356,-60,0,0
357,-48,0,0
358,-28,0,0
359,-32,0,0
360,-72,0,0
361,-48,0,0
362,-52,0,0
363,-64,0,0
364,-68,0,0
365,-60,0,0
366,-24,0,0
367,-28,0,0
368,-64,0,0
369,-44,0,0
370,-40,0,0
371,-32,0,0
372,-44,0,0
373,-64,0,0
374,-56,0,0
375,-56,0,0
376,-60,0,0
377,-52,0,0
378,-64,0,0
379,-32,0,0
380,-52,0,0
381,-24,0,0
382,-32,0,0
383,-32,0,0
384,-52,0,0
385,-36,0,0
386,-52,0,0
387,-52,0,0
388,-48,0,0
389,-56,0,0
390,-60,0,0
391,-68,0,0
392,-68,0,0
393,-36,0,0
394,-28,0,0
395,-48,0,0
396,-48,0,0
397,-52,0,0
398,-40,0,0
399,-44,0,0
400,-60,0,0
401,-32,0,0
402,-40,0,0
403,-52,0,0
404,-48,0,0
405,-44,0,0
406,-56,0,0
407,-40,0,0
408,-52,0,0
409,-48,0,0
410,-44,0,0
411,-40,0,0
412,-24,0,0
413,-48,0,0
414,-68,0,0
415,-60,0,0
416,-16,0,0
417,-28,0,0
418,-32,0,0
419,-24,0,0
420,-32,0,0
421,-64,0,0
422,-40,0,0
423,-32,0,0
424,-36,0,0
425,-12,0,0
426,-40,0,0
427,-52,0,0
428,-40,0,0
429,-48,0,0
430,-44,0,0
431,-48,0,0
432,-68,0,0
433,-32,0,0
434,-48,0,0
435,-36,0,0
436,-56,0,0
437,-52,0,0
438,-32,0,0
439,-56,0,0
440,-48,0,0
441,-72,0,0
442,-40,0,0
443,-60,0,0
444,-52,0,0
445,-44,0,0
446,-32,0,0
447,-44,0,0
448,-40,0,0
449,-24,0,0
450,-36,0,0
451,-32,0,0
452,-16,0,0
453,-20,0,0
454,-40,0,0
455,-32,0,0
456,-40,0,0
457,-28,0,0
458,-44,0,0
459,-48,0,0
460,-40,0,0
461,-48,0,0
462,-56,0,0
463,-28,0,0
464,-36,0,0
465,-76,0,0
466,-48,0,0
467,-60,0,0
468,-68,0,0
469,-84,0,0
470,-24,0,0
471,-48,0,0
472,-44,0,0
473,-24,0,0
474,-40,0,0
475,-36,0,0
476,-36,0,0
477,-72,0,0
478,-28,0,0
479,-44,0,0
480,-12,0,0
481,-52,0,0
482,-28,0,0
483,-36,0,0
484,-52,0,0
485,-52,0,0
486,-56,0,0
487,-56,0,0
488,-48,0,0
489,-44,0,0
490,-40,0,0
491,-24,0,0
492,-40,0,0
493,-16,0,0
494,-48,0,0
495,-36,0,0
496,-64,0,0
497,-68,0,0
498,-56,0,0
499,-48,0,0
500,-44,0,0
501,-48,0,0
502,-48,0,0
503,-56,0,0
504,-32,0,0
505,-40,0,0
506,-52,0,0
507,-60,0,0
508,-64,0,0
509,-56,0,0
510,-36,0,0
511,-36,0,0
512,-40,0,0
513,-16,0,0
514,-28,0,0
515,-68,0,0
516,-48,0,0
517,-12,0,0
518,-28,0,0
519,-48,0,0
520,-32,0,0
521,-28,0,0
522,-36,0,0
523,-36,0,0
524,-40,0,0
525,-32,0,0
526,-44,0,0
527,-36,0,0
528,-32,0,0
529,-32,0,0
530,-16,0,0
531,-28,0,0
532,-28,0,0
533,-36,0,0
534,-44,0,0
535,-28,0,0
536,-28,0,0
537,-28,0,0
538,-20,0,0
539,-68,0,0
540,-28,0,0
541,-36,0,0
542,-40,0,0
543,-48,0,0
544,-56,0,0
545,-64,0,0
546,-64,0,0
547,-60,0,0
548,-48,0,0
549,-68,0,0
550,-28,0,0
551,-32,0,0
552,-76,0,0
553,-40,0,0
554,-36,0,0
555,-36,0,0
556,-40,0,0
557,-44,0,0
558,-60,0,0
559,-52,0,0
560,-52,0,0
561,-64,0,0
562,-40,0,0
563,-52,0,0
564,-20,0,0
565,-52,0,0
566,-40,0,0
567,-52,0,0
568,-48,0,0
569,-64,0,0
570,-60,0,0
571,-80,0,0
572,-32,0,0
573,-44,0,0
574,-52,0,0
575,-20,0,0
576,-48,0,0
577,-40,0,0
578,-44,0,0
579,-44,0,0
580,-44,0,0
581,-40,0,0
582,-24,0,0
583,-28,0,0
584,-52,0,0
585,-40,0,0
586,-48,0,0
587,-76,0,0
588,-68,0,0
589,-52,0,0
590,-64,0,0
591,-48,0,0
592,-60,0,0
593,-68,0,0
594,-36,0,0
595,-56,0,0
596,-32,0,0
597,-40,0,0
598,-28,0,0
599,-44,0,0
600,-56,0,0
601,-44,0,0
602,-48,0,0
603,-32,0,0
604,-32,0,0
605,-48,0,0
606,-36,0,0
607,-48,0,0
608,-52,0,0
609,-36,0,0
610,-32,0,0
611,-48,0,0
612,-96,0,0
613,-48,0,0
614,-20,0,0
615,-32,0,0
616,-56,0,0
617,-56,0,0
618,-48,0,0
619,-28,0,0
620,-68,0,0
621,-76,0,0
622,-52,0,0
623,-44,0,0
624,-32,0,0
625,-28,0,0
626,-48,0,0
627,-60,0,0
628,-88,0,0
629,-88,0,0
630,-76,0,0
631,-44,0,0
632,-36,0,0
633,-60,0,0
634,-36,0,0
635,-56,0,0
636,-52,0,0
637,-56,0,0
638,-12,0,0
639,-28,0,0
640,-36,0,0
641,-28,0,0
642,-52,0,0
643,-32,0,0
644,-40,0,0
645,-56,0,0
646,-24,0,0
647,-48,0,0
648,-56,0,0
649,-56,0,0
650,-28,0,0
651,-32,0,0
652,-52,0,0
653,-36,0,0
654,-44,0,0
655,-52,0,0
656,-36,0,0
657,-48,0,0
658,-68,0,0
659,-68,0,0
660,-52,0,0
661,-48,0,0
662,-44,0,0
663,-40,0,0
664,-48,0,0
665,-32,0,0
666,-40,0,0
667,-36,0,0
668,-24,0,0
669,-36,0,0
670,-60,0,0
671,-32,0,0
672,-24,0,0
673,-44,0,0
674,-40,0,0
675,-28,0,0
676,-16,0,0
677,-8,0,0
678,-28,0,0
679,-48,0,0
680,-72,0,0
681,-36,0,0
682,-56,0,0
683,-48,0,0
684,-24,0,0
685,-40,0,0
686,-60,0,0
687,-40,0,0
688,-64,0,0
689,-60,0,0
690,-28,0,0
691,-40,0,0
692,-44,0,0
693,-48,0,0
694,-40,0,0
695,-32,0,0
696,-48,0,0
697,-36,0,0
698,-48,0,0
699,-36,0,0
700,-36,0,0
701,-20,0,0
702,-28,0,0
703,-44,0,0
704,-28,0,0
705,-20,0,0
706,-32,0,0
707,-28,0,0
708,-40,0,0
709,-24,0,0
710,-44,0,0
711,-48,0,0
712,-28,0,0
713,-48,0,0
714,-52,0,0
715,-48,0,0
716,-56,0,0
717,-44,0,0
718,-52,0,0
719,-40,0,0
720,-28,0,0
721,-32,0,0
722,-32,0,0
723,-36,0,0
724,-12,0,0
725,-32,0,0
726,-8,0,0
727,-36,0,0
728,-48,0,0
729,-32,0,0
730,-48,0,0
731,-32,0,0
732,-24,0,0
733,-32,0,0
734,-28,0,0
735,-28,0,0
736,-32,0,0
737,-16,0,0
738,-48,0,0
739,-52,0,0
740,-52,0,0
741,-32,0,0
742,-28,0,0
743,-24,0,0
744,-40,0,0
745,-12,0,0
746,-36,0,0
747,-36,0,0
748,-40,0,0
749,-36,0,0
750,-40,0,0
751,-32,0,0
752,-20,0,0
753,-24,0,0
754,-16,0,0
755,-52,0,0
756,-32,0,0
757,-32,0,0
758,-32,0,0
759,-52,0,0
760,-68,0,0
761,-44,0,0
762,-32,0,0
763,-68,0,0
764,-36,0,0
765,-36,0,0
766,-36,0,0
767,-56,0,0
768,-36,0,0
769,-40,0,0
770,-36,0,0
771,-76,0,0
772,-48,0,0
773,-48,0,0
774,-24,0,0
775,-36,0,0
776,-56,0,0
777,-36,0,0
778,-64,0,0
779,-60,0,0
780,-28,0,0
781,-36,0,0
782,-36,0,0
783,-56,0,0
784,-40,0,0
785,-40,0,0
786,-28,0,0
787,-44,0,0
788,-40,0,0
789,-40,0,0
790,-52,0,0
791,-52,0,0
792,-44,0,0
793,-32,0,0
794,-16,0,0
795,-24,0,0
796,-36,0,0
797,-28,0,0
798,-52,0,0
799,-52,0,0
800,-40,0,0
801,-44,0,0
802,-32,0,0
803,-84,0,0
804,-56,0,0
805,-32,0,0
806,-56,0,0
807,-56,0,0
808,-40,0,0
809,-40,0,0
810,-44,0,0
811,-20,0,0
812,-40,0,0
813,-64,0,0
814,-52,0,0
815,-76,0,0
816,-24,0,0
817,-76,0,0
818,-68,0,0
819,-44,0,0
820,-28,0,0
821,-36,0,0
822,-60,0,0
823,-24,0,0
824,-20,0,0
825,-28,0,0
826,-28,0,0
827,-32,0,0
828,-40,0,0
829,-40,0,0
830,-48,0,0
831,-24,0,0
832,-28,0,0
833,-40,0,0
834,-28,0,0
835,-40,0,0
836,-36,0,0
837,-56,0,0
838,-72,0,0
839,-52,0,0
840,-32,0,0
841,-48,0,0
842,-44,0,0
843,-48,0,0
844,-40,0,0
845,-52,0,0
846,-68,0,0
847,-52,0,0
848,-32,0,0
849,-64,0,0
850,-56,0,0
851,-64,0,0
852,-40,0,0
853,-52,0,0
854,-68,0,0
855,-32,0,0
856,-40,0,0
857,-36,0,0
858,-44,0,0
859,-44,0,0
860,-24,0,0
861,-52,0,0
862,-40,0,0
863,-32,0,0
864,-16,0,0
865,-16,0,0
866,-48,0,0
867,-40,0,0
868,-40,0,0
869,-52,0,0
870,-36,0,0
871,-36,0,0
872,-40,0,0
873,-48,0,0
874,-40,0,0
875,-28,0,0
876,-72,0,0
877,-32,0,0
878,-40,0,0
879,-24,0,0
880,-44,0,0
881,-48,0,0
882,-56,0,0
883,-32,0,0
884,-76,0,0
885,-40,0,0
886,-48,0,0
887,-48,0,0
888,-40,0,0
889,-44,0,0
890,-64,0,0
891,-60,0,0
892,-44,0,0
893,-36,0,0
894,-28,0,0
895,-24,0,0
896,-32,0,0
897,-52,0,0
898,-48,0,0
899,-52,0,0
900,-56,0,0
901,-36,0,0
902,-36,0,0
903,-52,0,0
904,-20,0,0
905,-32,0,0
906,-32,0,0
907,-44,0,0
908,-56,0,0
909,-40,0,0
910,-44,0,0
911,-36,0,0
912,-56,0,0
913,-52,0,0
914,-52,0,0
915,-28,0,0
916,-24,0,0
917,-48,0,0
918,-56,0,0
919,-60,0,0
920,-60,0,0
921,-52,0,0
922,-40,0,0
923,-48,0,0
924,-44,0,0
925,-48,0,0
926,-52,0,0
927,-28,0,0
928,-36,0,0
929,-52,0,0
930,-36,0,0
931,-40,0,0
932,-40,0,0
933,-32,0,0
934,-36,0,0
935,-28,0,0
936,-20,0,0
937,-20,0,0
938,-36,0,0
939,-44,0,0
940,-40,0,0
941,-32,0,0
942,-20,0,0
943,-44,0,0
944,-28,0,0
945,-48,0,0
946,-48,0,0
947,-32,0,0
948,-32,0,0
949,-48,0,0
950,-36,0,0
951,-28,0,0
952,-24,0,0
953,-52,0,0
954,-48,0,0
955,-28,0,0
956,-36,0,0
957,-52,0,0
958,-36,0,0
959,-64,0,0
960,-40,0,0
961,-16,0,0
962,-60,0,0
963,-44,0,0
964,-32,0,0
965,-36,0,0
966,-36,0,0
967,-36,0,0
968,-40,0,0
969,-60,0,0
970,-44,0,0
971,-60,0,0
972,-64,0,0
973,-60,0,0
974,-48,0,0
975,-52,0,0
976,-52,0,0
977,-32,0,0
978,-36,0,0
979,-24,0,0
980,-36,0,0
981,-56,0,0
982,-36,0,0
983,-16,0,0
984,-12,0,0
985,-32,0,0
986,-48,0,0
987,-36,0,0
988,-60,0,0
989,-40,0,0
990,-40,0,0
991,-36,0,0
992,-20,0,0
993,-20,0,0
994,-32,0,0
995,-28,0,0
996,-48,0,0
997,-56,0,0
998,-56,0,0
999,-36,0,0
1000,-24,0,0
1001,-36,0,0
1002,-28,0,0
1003,-44,0,0
1004,-56,0,0
1005,-68,0,0
1006,-48,0,0
1007,-36,0,0
1008,-44,0,0
1009,-40,0,0
1010,-36,0,0
1011,-24,0,0
1012,-32,0,0
1013,-28,0,0
1014,-48,0,0
1015,-28,0,0
1016,-28,0,0
1017,-48,0,0
1018,-36,0,0
1019,-48,0,0
1020,-36,0,0
1021,-44,0,0
1022,-36,0,0
1023,-56,0,0
1024,-56,0,0
1025,-28,0,0
1026,-60,0,0
1027,-40,0,0
1028,-48,0,0
1029,-32,0,0
1030,-32,0,0
1031,-48,0,0
1032,-48,0,0
1033,-24,0,0
1034,-32,0,0
1035,-44,0,0
1036,-48,0,0
1037,-60,0,0
1038,-52,0,0
1039,-24,0,0
1040,-28,0,0
1041,-60,0,0
1042,-64,0,0
1043,-48,0,0
1044,-28,0,0
1045,-32,0,0
1046,-32,0,0
1047,-28,0,0
1048,-32,0,0
1049,-48,0,0
1050,-40,0,0
1051,-76,0,0
1052,-80,0,0
1053,-60,0,0
1054,-40,0,0
1055,-52,0,0
1056,-40,0,0
1057,-36,0,0
1058,-32,0,0
1059,-24,0,0
1060,-40,0,0
1061,-64,0,0
1062,-88,0,0
1063,-52,0,0
1064,-44,0,0
1065,-56,0,0
1066,-56,0,0
1067,-52,0,0
1068,-64,0,0
1069,-88,0,0
1070,-56,0,0
1071,-44,0,0
1072,-32,0,0
1073,-40,0,0
1074,-44,0,0
1075,-28,0,0
1076,-32,0,0
1077,-60,0,0
1078,-16,0,0
1079,-40,0,0
1080,-48,0,0
1081,-36,0,0
1082,-64,0,0
1083,-60,0,0
1084,-56,0,0
1085,-44,0,0
1086,-36,0,0
1087,-76,0,0
1088,-60,0,0
1089,-64,0,0
1090,-44,0,0
1091,-48,0,0
1092,-44,0,0
1093,-32,0,0
1094,-44,0,0
1095,-40,0,0
1096,-40,0,0
1097,-40,0,0
1098,-28,0,0
1099,-32,0,0
1100,-44,0,0
1101,-40,0,0
1102,-32,0,0
1103,-52,0,0
1104,-64,0,0
1105,-44,0,0
1106,-44,0,0
1107,-64,0,0
1108,-28,0,0
1109,-44,0,0
1110,-60,0,0
1111,-20,0,0
1112,-32,0,0
1113,-32,0,0
1114,-44,0,0
1115,-32,0,0
1116,-36,0,0
1117,-32,0,0
1118,-36,0,0
1119,-36,0,0
1120,-36,0,0
1121,-64,0,0
1122,-48,0,0
1123,-28,0,0
1124,-64,0,0
1125,-68,0,0
1126,-40,0,0
1127,-40,0,0
1128,-28,0,0
1129,-44,0,0
1130,-44,0,0
1131,-20,0,0
1132,-52,0,0
1133,-44,0,0
1134,-40,0,0
1135,-44,0,0
1136,-48,0,0
1137,-28,0,0
1138,-48,0,0
1139,-44,0,0
1140,-64,0,0
1141,-28,0,0
1142,-68,0,0
1143,-48,0,0
1144,-48,0,0
1145,-48,0,0
1146,-44,0,0
1147,-36,0,0
1148,-20,0,0
1149,-24,0,0
1150,-36,0,0
1151,-36,0,0
1152,-56,0,0
1153,-52,0,0
1154,-32,0,0
1155,-20,0,0
1156,-16,0,0
1157,-60,0,0
1158,-48,0,0
1159,-40,0,0
1160,-40,0,0
1161,-40,0,0
1162,-48,0,0
1163,-36,0,0
1164,-20,0,0
1165,-48,0,0
1166,-40,0,0
1167,-40,0,0
1168,-36,0,0
1169,-48,0,0
1170,-36,0,0
1171,-68,0,0
1172,-60,0,0
1173,-24,0,0
1174,-20,0,0
1175,-36,0,0
1176,-52,0,0
1177,-60,0,0
1178,-84,0,0
1179,-64,0,0
1180,-40,0,0
1181,-12,0,0
1182,-40,0,0
1183,-32,0,0
1184,-28,0,0
1185,-48,0,0
1186,-36,0,0
1187,-24,0,0
1188,-20,0,0
1189,-36,0,0
1190,-24,0,0
1191,-36,0,0
1192,-20,0,0
1193,-32,0,0
1194,-36,0,0
1195,-52,0,0
1196,-52,0,0
1197,-44,0,0
1198,-48,0,0
1199,-28,0,0
1200,-16,0,0
1201,-28,0,0
1202,-52,0,0
1203,-56,0,0
1204,-56,0,0
1205,-68,0,0
1206,-48,0,0
1207,-40,0,0
1208,-36,0,0
1209,-48,0,0
1210,-44,0,0
1211,-44,0,0
1212,-44,0,0
1213,-24,0,0
1214,-52,0,0
1215,-32,0,0
1216,-56,0,0
1217,-68,0,0
1218,-32,0,0
1219,-56,0,0
1220,-44,0,0
1221,-52,0,0
1222,-48,0,0
1223,-40,0,0
1224,-52,0,0
1225,-52,0,0
1226,-52,0,0
1227,-36,0,0
1228,-36,0,0
1229,-60,0,0
1230,-52,0,0
1231,-20,0,0
1232,-28,0,0
1233,-52,0,0
1234,-60,0,0
1235,-76,0,0
1236,-84,0,0
1237,-72,0,0
1238,-60,0,0
1239,-20,0,0
1240,-48,0,0
1241,-28,0,0
1242,-48,0,0
1243,-36,0,0
1244,-44,0,0
1245,-32,0,0
1246,-28,0,0
1247,-36,0,0
1248,-24,0,0
1249,-20,0,0
1250,-8,0,0
1251,-52,0,0
1252,-44,0,0
1253,-56,0,0
1254,-60,0,0
1255,-56,0,0
1256,-40,0,0
1257,-44,0,0
1258,-28,0,0
1259,-52,0,0
1260,-48,0,0
1261,-40,0,0
1262,-28,0,0
1263,-28,0,0
1264,-36,0,0
1265,-28,0,0
1266,-16,0,0
1267,-48,0,0
1268,-24,0,0
1269,-32,0,0
1270,-36,0,0
1271,-32,0,0
1272,-44,0,0
1273,-32,0,0
1274,-32,0,0
1275,-44,0,0
1276,-16,0,0
1277,-52,0,0
1278,-32,0,0
1279,-44,0,0
1280,-40,0,0
1281,-24,0,0
1282,-28,0,0
1283,-20,0,0
1284,-20,0,0
1285,-40,0,0
1286,-32,0,0
1287,-40,0,0
1288,-48,0,0
1289,-36,0,0
1290,-44,0,0
1291,-52,0,0
1292,-48,0,0
1293,-44,0,0
1294,-56,0,0
1295,-60,0,0
1296,-52,0,0
1297,-40,0,0
1298,-24,0,0
1299,-48,0,0
1300,-44,0,0
1301,-48,0,0
1302,-48,0,0
1303,-48,0,0
1304,-36,0,0
1305,-36,0,0
1306,-36,0,0
1307,-20,0,0
1308,-32,0,0
1309,-28,0,0
1310,-44,0,0
1311,-52,0,0
1312,-40,0,0
1313,-48,0,0
1314,-68,0,0
1315,-44,0,0
1316,-36,0,0
1317,-24,0,0
1318,-48,0,0
1319,-48,0,0
1320,-40,0,0
1321,-48,0,0
1322,-52,0,0
1323,-40,0,0
1324,-48,0,0
1325,-32,0,0
1326,-36,0,0
1327,-40,0,0
1328,-16,0,0
1329,-44,0,0
1330,-48,0,0
1331,-36,0,0
1332,-32,0,0
1333,-16,0,0
1334,-40,0,0
1335,-32,0,0
1336,-40,0,0
1337,-28,0,0
1338,-44,0,0
1339,-36,0,0
1340,-52,0,0
1341,-48,0,0
1342,-32,0,0
1343,-40,0,0
1344,-52,0,0
1345,-52,0,0
1346,-44,0,0
1347,-40,0,0
1348,-36,0,0
1349,-44,0,0
1350,-24,0,0
1351,-32,0,0
1352,-36,0,0
1353,-24,0,0
1354,-52,0,0
1355,-40,0,0
1356,-40,0,0
1357,-48,0,0
1358,-32,0,0
1359,-64,0,0
1360,-48,0,0
1361,-72,0,0
1362,-48,0,0
1363,-44,0,0
1364,-20,0,0
1365,-20,0,0
1366,-40,0,0
1367,-68,0,0
1368,-68,0,0
1369,-40,0,0
1370,-48,0,0
1371,-28,0,0
1372,-12,0,0
1373,-32,0,0
1374,-24,0,0
1375,-40,0,0
1376,-32,0,0
1377,-24,0,0
1378,-36,0,0
1379,-40,0,0
1380,-60,0,0
1381,-36,0,0
1382,-36,0,0
1383,-32,0,0
1384,-12,0,0
1385,-20,0,0
1386,-20,0,0
1387,-36,0,0
1388,-44,0,0
1389,-36,0,0
1390,-44,0,0
1391,-44,0,0
1392,-40,0,0
1393,-48,0,0
1394,-32,0,0
1395,-64,0,0
1396,-28,0,0
1397,-56,0,0
1398,-40,0,0
1399,-52,0,0
1400,-68,0,0
1401,-48,0,0
1402,-52,0,0
1403,-44,0,0
1404,-52,0,0
1405,-52,0,0
1406,-36,0,0
1407,-44,0,0
1408,-28,0,0
1409,-52,0,0
1410,-52,0,0
1411,-60,0,0
1412,-72,0,0
1413,-72,0,0
1414,-20,0,0
1415,-36,0,0
1416,-24,0,0
1417,-44,0,0
1418,-36,0,0
1419,-56,0,0
1420,-48,0,0
1421,-48,0,0
1422,-44,0,0
1423,-40,0,0
1424,-48,0,0
1425,-40,0,0
1426,-40,0,0
1427,-16,0,0
1428,-48,0,0
1429,-60,0,0
1430,-36,0,0
1431,-56,0,0
1432,-68,0,0
1433,-40,0,0
1434,-52,0,0
1435,-40,0,0
1436,-56,0,0
1437,-52,0,0
1438,-32,0,0
1439,-24,0,0
1440,-32,0,0
1441,-40,0,0
1442,-60,0,0
1443,-44,0,0
1444,-24,0,0
1445,-36,0,0
1446,-40,0,0
1447,-48,0,0
1448,-52,0,0
1449,-28,0,0
1450,-72,0,0
1451,-40,0,0
1452,-36,0,0
1453,-32,0,0
1454,-28,0,0
1455,-32,0,0
1456,-44,0,0
1457,-44,0,0
1458,-40,0,0
1459,-36,0,0
1460,-24,0,0
1461,-76,0,0
1462,-52,0,0
1463,-40,0,0
1464,-52,0,0
1465,-36,0,0
1466,-16,0,0
1467,-60,0,0
1468,-44,0,0
1469,-64,0,0
1470,-40,0,0
1471,-24,0,0
1472,-44,0,0
1473,-60,0,0
1474,-36,0,0
1475,-44,0,0
1476,-56,0,0
1477,-36,0,0
1478,-48,0,0
1479,-48,0,0
1480,-32,0,0
1481,-32,0,0
1482,-32,0,0
1483,-36,0,0
1484,-32,0,0
1485,-88,0,0
1486,-40,0,0
1487,-36,0,0
1488,-36,0,0
1489,-64,0,0
1490,-36,0,0
1491,-48,0,0
1492,-36,0,0
1493,-52,0,0
1494,-60,0,0
1495,-64,0,0
1496,-60,0,0
