sweep,H,L,T
245,-36,0,0
246,-64,0,0
247,-68,0,0
248,-52,0,0
249,-64,0,0
250,-60,0,0
251,-56,0,0
252,-72,0,0
253,-76,0,0
254,-76,0,0
255,-40,0,0
256,-56,0,0
257,-92,0,0
258,-76,0,0
259,-68,0,0
260,-64,0,0
261,-48,0,0
262,-40,0,0
263,-52,0,0
264,-32,0,0
265,-44,0,0
266,-44,0,0
267,-48,0,0
268,-28,0,0
269,-32,0,0
270,-60,0,0
271,-60,0,0
272,-68,0,0
273,-32,0,0
274,-36,0,0
275,-36,0,0
276,-32,0,0
277,-24,0,0
278,-40,0,0
279,-64,0,0
280,-52,0,0
281,-60,0,0
282,-48,0,0
283,-48,0,0
284,-36,0,0
285,-20,0,0
286,-36,0,0
287,-56,0,0
288,-72,0,0
289,-56,0,0
290,-68,0,0
291,-76,0,0
292,-88,0,0
293,-72,0,0
294,-68,0,0
295,-72,0,0
296,-104,0,0
297,-64,0,0
298,-64,0,0
299,-56,0,0
300,-52,0,0
301,-48,0,0
302,-64,0,0
303,-56,0,0
304,-68,0,0
305,-40,0,0
306,-68,0,0
307,-76,0,0
308,-60,0,0
309,-36,0,0
310,-40,0,0
311,-40,0,0
312,-72,0,0
313,-68,0,0
314,-52,0,0
315,-40,0,0
316,-68,0,0
317,-44,0,0
318,-52,0,0
319,-64,0,0
320,-44,0,0
321,-48,0,0
322,-48,0,0
323,-44,0,0
324,-40,0,0
325,-52,0,0
326,-40,0,0
327,-68,0,0
328,-64,0,0
329,-72,0,0
330,-32,0,0
331,-48,0,0
332,-44,0,0
333,-28,0,0
334,-80,0,0
335,-44,0,0
336,-40,0,0
337,-40,0,0
338,-32,0,0
339,-40,0,0
340,-44,0,0
341,-60,0,0
342,-52,0,0
343,-48,0,0
344,-36,0,0
345,-52,0,0
346,-44,0,0
347,-36,0,0
348,-40,0,0
349,-32,0,0
350,-24,0,0
351,-32,0,0
352,-40,0,0
353,-52,0,0
354,-64,0,0
355,-80,0,0
356,-76,0,0
357,-72,0,0
358,-60,0,0
359,-52,0,0
360,-60,0,0
361,-72,0,0
362,-68,0,0
363,-52,0,0
364,-44,0,0
365,-52,0,0
366,-52,0,0
367,-44,0,0
368,-64,0,0
369,-76,0,0
370,-68,0,0
371,-64,0,0
372,-64,0,0
373,-40,0,0
374,-52,0,0
375,-52,0,0
376,-68,0,0
377,-72,0,0
378,-40,0,0
379,-68,0,0
380,-48,0,0
381,-56,0,0
382,-72,0,0
383,-68,0,0
384,-60,0,0
385,-40,0,0
386,-56,0,0
387,-40,0,0
388,-48,0,0
389,-60,0,0
390,-68,0,0
391,-68,0,0
392,-72,0,0
393,-32,0,0
394,-40,0,0
395,-52,0,0
396,-40,0,0
397,-48,0,0
398,-40,0,0
399,-48,0,0
400,-48,0,0
401,-52,0,0
402,-40,0,0
403,-72,0,0
404,-64,0,0
405,-60,0,0
406,-60,0,0
407,-36,0,0
408,-48,0,0
409,-32,0,0
410,-52,0,0
411,-48,0,0
412,-40,0,0
413,-24,0,0
414,-44,0,0
415,-48,0,0
416,-48,0,0
417,-52,0,0
418,-76,0,0
419,-56,0,0
420,-48,0,0
421,-52,0,0
422,-56,0,0
423,-52,0,0
424,-44,0,0
425,-68,0,0
426,-72,0,0
427,-84,0,0
428,-72,0,0
429,-56,0,0
430,-72,0,0
431,-60,0,0
432,-40,0,0
433,-64,0,0
434,-56,0,0
435,-60,0,0
436,-72,0,0
437,-44,0,0
438,-52,0,0
439,-36,0,0
440,-36,0,0
441,-40,0,0
442,-32,0,0
443,-32,0,0
444,-48,0,0
445,-44,0,0
446,-56,0,0
447,-56,0,0
448,-56,0,0
449,-36,0,0
450,-32,0,0
451,-48,0,0
452,-56,0,0
453,-36,0,0
454,-52,0,0
455,-68,0,0
456,-84,0,0
457,-76,0,0
458,-68,0,0
459,-56,0,0
460,-32,0,0
461,-48,0,0
462,-72,0,0
463,-76,0,0
464,-84,0,0
465,-96,0,0
466,-104,0,0
467,-88,0,0
468,-72,0,0
469,-64,0,0
470,-52,0,0
471,-60,0,0
472,-56,0,0
473,-68,0,0
474,-56,0,0
475,-60,0,0
476,-68,0,0
477,-56,0,0
478,-56,0,0
479,-40,0,0
480,-68,0,0
481,-48,0,0
482,-48,0,0
483,-40,0,0
484,-60,0,0
485,-40,0,0
486,-32,0,0
487,-64,0,0
488,-36,0,0
489,-60,0,0
490,-72,0,0
491,-56,0,0
492,-44,0,0
493,-40,0,0
494,-40,0,0
495,-40,0,0
496,-52,0,0
497,-36,0,0
498,-44,0,0
499,-20,0,0
500,-40,0,0
501,-40,0,0
502,-24,0,0
503,-40,0,0
504,-28,0,0
505,-40,0,0
506,-36,0,0
507,-48,0,0
508,-32,0,0
509,-32,0,0
510,-48,0,0
511,-24,0,0
512,-32,0,0
513,-32,0,0
514,-32,0,0
515,-64,0,0
516,-48,0,0
517,-28,0,0
518,-52,0,0
519,-24,0,0
520,-36,0,0
521,-32,0,0
522,-44,0,0
523,-24,0,0
524,-28,0,0
525,-36,0,0
526,-52,0,0
527,-60,0,0
528,-56,0,0
529,-64,0,0
530,-44,0,0
531,-44,0,0
532,-44,0,0
533,-44,0,0
534,-52,0,0
535,-64,0,0
536,-48,0,0
537,-68,0,0
538,-48,0,0
539,-60,0,0
540,-52,0,0
541,-36,0,0
542,-40,0,0
543,-56,0,0
544,-64,0,0
545,-88,0,0
546,-72,0,0
547,-48,0,0
548,-52,0,0
549,-48,0,0
550,-40,0,0
551,-56,0,0
552,-40,0,0
553,-44,0,0
554,-44,0,0
555,-56,0,0
556,-52,0,0
557,-76,0,0
558,-36,0,0
559,-36,0,0
560,-68,0,0
561,-44,0,0
562,-60,0,0
563,-48,0,0
564,-52,0,0
565,-40,0,0
566,-72,0,0
567,-44,0,0
568,-52,0,0
569,-28,0,0
570,-28,0,0
571,-48,0,0
572,-72,0,0
573,-68,0,0
574,-48,0,0
575,-52,0,0
576,-40,0,0
577,-32,0,0
578,-64,0,0
579,-32,0,0
580,-52,0,0
581,-52,0,0
582,-52,0,0
583,-76,0,0
584,-60,0,0
585,-52,0,0
586,-36,0,0
587,-76,0,0
588,-76,0,0
589,-80,0,0
590,-44,0,0
591,-36,0,0
592,-44,0,0
593,-56,0,0
594,-64,0,0
595,-52,0,0
596,-28,0,0
597,-32,0,0
598,-52,0,0
599,-96,0,0
600,-84,0,0
601,-92,0,0
602,-120,0,0
603,-76,0,0
604,-60,0,0
605,-48,0,0
606,-48,0,0
607,-48,0,0
608,-52,0,0
609,-56,0,0
610,-40,0,0
611,-40,0,0
612,-52,0,0
613,-64,0,0
614,-72,0,0
615,-52,0,0
616,-52,0,0
617,-60,0,0
618,-68,0,0
619,-64,0,0
620,-56,0,0
621,-52,0,0
622,-40,0,0
623,-44,0,0
624,-24,0,0
625,-52,0,0
626,-76,0,0
627,-68,0,0
628,-112,0,0
629,-84,0,0
630,-40,0,0
631,-48,0,0
632,-48,0,0
633,-64,0,0
634,-52,0,0
635,-68,0,0
636,-40,0,0
637,-60,0,0
638,-40,0,0
639,-24,0,0
640,-44,0,0
641,-64,0,0
642,-48,0,0
643,-72,0,0
644,-32,0,0
645,-44,0,0
646,-52,0,0
647,-36,0,0
648,-44,0,0
649,-44,0,0
650,-72,0,0
651,-68,0,0
652,-68,0,0
653,-88,0,0
654,-96,0,0
655,-56,0,0
656,-60,0,0
657,-40,0,0
658,-56,0,0
659,-72,0,0
660,-80,0,0
661,-80,0,0
662,-60,0,0
663,-48,0,0
664,-32,0,0
665,-56,0,0
666,-96,0,0
667,-60,0,0
668,-96,0,0
669,-68,0,0
670,-48,0,0
671,-56,0,0
672,-52,0,0
673,-48,0,0
674,-56,0,0
675,-52,0,0
676,-52,0,0
677,-48,0,0
678,-60,0,0
679,-44,0,0
680,-64,0,0
681,-40,0,0
682,-36,0,0
683,-28,0,0
684,-16,0,0
685,-56,0,0
686,-56,0,0
687,-36,0,0
688,-48,0,0
689,-24,0,0
690,-36,0,0
691,-52,0,0
692,-68,0,0
693,-40,0,0
694,-44,0,0
695,-28,0,0
696,-40,0,0
697,-20,0,0
698,-48,0,0
699,-52,0,0
700,-48,0,0
701,-48,0,0
702,-40,0,0
703,-48,0,0
704,-36,0,0
705,-56,0,0
706,-48,0,0
707,-52,0,0
708,-28,0,0
709,-60,0,0
710,-24,0,0
711,-60,0,0
712,-76,0,0
713,-56,0,0
714,-68,0,0
715,-56,0,0
716,-24,0,0
717,-24,0,0
718,-60,0,0
719,-60,0,0
720,-48,0,0
721,-72,0,0
722,-64,0,0
723,-60,0,0
724,-28,0,0
725,-44,0,0
726,-36,0,0
727,-48,0,0
728,-44,0,0
729,-64,0,0
730,-28,0,0
731,-68,0,0
732,-36,0,0
733,-72,0,0
734,-36,0,0
735,-36,0,0
736,-28,0,0
737,-36,0,0
738,-28,0,0
739,-56,0,0
740,-56,0,0
741,-44,0,0
742,-76,0,0
743,-88,0,0
744,-72,0,0
745,-48,0,0
746,-56,0,0
747,-52,0,0
748,-56,0,0
749,-40,0,0
750,-52,0,0
751,-44,0,0
752,-48,0,0
753,-28,0,0
754,-40,0,0
755,-48,0,0
756,-64,0,0
757,-52,0,0
758,-48,0,0
759,-56,0,0
760,-52,0,0
761,-44,0,0
762,-56,0,0
763,-68,0,0
764,-64,0,0
765,-56,0,0
766,-44,0,0
767,-40,0,0
768,-64,0,0
769,-52,0,0
770,-56,0,0
771,-56,0,0
772,-52,0,0
773,-52,0,0
774,-48,0,0
775,-60,0,0
776,-52,0,0
777,-24,0,0
778,-32,0,0
779,-20,0,0
780,-28,0,0
781,-64,0,0
782,-60,0,0
783,-40,0,0
784,-40,0,0
785,-44,0,0
786,-44,0,0
787,-60,0,0
788,-32,0,0
789,-36,0,0
790,-48,0,0
791,-32,0,0
792,-44,0,0
793,-56,0,0
794,-36,0,0
795,-20,0,0
796,-52,0,0
797,-44,0,0
798,-20,0,0
799,-28,0,0
800,-48,0,0
801,-60,0,0
802,-60,0,0
803,-44,0,0
804,-64,0,0
805,-84,0,0
806,-100,0,0
807,-76,0,0
808,-48,0,0
809,-76,0,0
810,-64,0,0
811,-52,0,0
812,-60,0,0
813,-48,0,0
814,-16,0,0
815,-28,0,0
816,-40,0,0
817,-32,0,0
818,-40,0,0
819,-52,0,0
820,-44,0,0
821,-44,0,0
822,-44,0,0
823,-60,0,0
824,-56,0,0
825,-48,0,0
826,-48,0,0
827,-28,0,0
828,-56,0,0
829,-44,0,0
830,-36,0,0
831,-48,0,0
832,-36,0,0
833,-48,0,0
834,-48,0,0
835,-100,0,0
836,-80,0,0
837,-40,0,0
838,-40,0,0
839,-60,0,0
840,-44,0,0
841,-40,0,0
842,-76,0,0
843,-40,0,0
844,-44,0,0
845,-40,0,0
846,-56,0,0
847,-56,0,0
848,-64,0,0
849,-68,0,0
850,-48,0,0
851,-64,0,0
852,-40,0,0
853,-40,0,0
854,-40,0,0
855,-32,0,0
856,-40,0,0
857,-44,0,0
858,-28,0,0
859,-24,0,0
860,-48,0,0
861,-24,0,0
862,-52,0,0
863,-20,0,0
864,-52,0,0
865,-64,0,0
866,-60,0,0
867,-64,0,0
868,-52,0,0
869,-40,0,0
870,-40,0,0
871,-24,0,0
872,-28,0,0
873,-36,0,0
874,-48,0,0
875,-100,0,0
876,-60,0,0
877,-52,0,0
878,-64,0,0
879,-64,0,0
880,-48,0,0
881,-36,0,0
882,-56,0,0
883,-96,0,0
884,-56,0,0
885,-60,0,0
886,-108,0,0
887,-96,0,0
888,-40,0,0
889,-24,0,0
890,-48,0,0
891,-52,0,0
892,-36,0,0
893,-64,0,0
894,-60,0,0
895,-44,0,0
896,-20,0,0
897,-40,0,0
898,-44,0,0
899,-32,0,0
900,-52,0,0
901,-52,0,0
902,-52,0,0
903,-60,0,0
904,-52,0,0
905,-52,0,0
906,-36,0,0
907,-52,0,0
908,-44,0,0
909,-36,0,0
910,-40,0,0
911,-52,0,0
912,-64,0,0
913,-64,0,0
914,-44,0,0
915,-52,0,0
916,-52,0,0
917,-36,0,0
918,-52,0,0
919,-40,0,0
920,-40,0,0
921,-36,0,0
922,-40,0,0
923,-52,0,0
924,-48,0,0
925,-28,0,0
926,-36,0,0
927,-80,0,0
928,-64,0,0
929,-60,0,0
930,-56,0,0
931,-48,0,0
932,-60,0,0
933,-44,0,0
934,-44,0,0
935,-68,0,0
936,-64,0,0
937,-28,0,0
938,-60,0,0
939,-76,0,0
940,-52,0,0
941,-56,0,0
942,-48,0,0
943,-44,0,0
944,-52,0,0
945,-52,0,0
946,-52,0,0
947,-56,0,0
948,-80,0,0
949,-76,0,0
950,-24,0,0
951,-44,0,0
952,-52,0,0
953,-40,0,0
954,-24,0,0
955,-12,0,0
956,-40,0,0
957,-64,0,0
958,-52,0,0
959,-60,0,0
960,-60,0,0
961,-36,0,0
962,-68,0,0
963,-60,0,0
964,-68,0,0
965,-68,0,0
966,-48,0,0
967,-52,0,0
968,-44,0,0
969,-32,0,0
970,-48,0,0
971,-76,0,0
972,-76,0,0
973,-72,0,0
974,-84,0,0
975,-80,0,0
976,-64,0,0
977,-60,0,0
978,-52,0,0
979,-56,0,0
980,-36,0,0
981,-60,0,0
982,-44,0,0
983,-56,0,0
984,-48,0,0
985,-40,0,0
986,-36,0,0
987,-44,0,0
988,-44,0,0
989,-36,0,0
990,-40,0,0
991,-68,0,0
992,-52,0,0
993,-40,0,0
994,-56,0,0
995,-48,0,0
996,-56,0,0
997,-48,0,0
998,-56,0,0
999,-84,0,0
1000,-36,0,0
1001,-104,0,0
1002,-80,0,0
1003,-68,0,0
1004,-40,0,0
1005,-64,0,0
1006,-52,0,0
1007,-56,0,0
1008,-48,0,0
1009,-32,0,0
1010,-32,0,0
1011,-32,0,0
1012,-20,0,0
1013,-24,0,0
1014,-72,0,0
1015,-60,0,0
1016,-60,0,0
1017,-52,0,0
1018,-48,0,0
1019,-36,0,0
1020,-60,0,0
1021,-60,0,0
1022,-72,0,0
1023,-48,0,0
1024,-40,0,0
1025,-60,0,0
1026,-64,0,0
1027,-60,0,0
1028,-48,0,0
1029,-60,0,0
1030,-76,0,0
1031,-80,0,0
1032,-60,0,0
1033,-56,0,0
1034,-44,0,0
1035,-52,0,0
1036,-68,0,0
1037,-64,0,0
1038,-64,0,0
1039,-48,0,0
1040,-28,0,0
1041,-40,0,0
1042,-64,0,0
1043,-64,0,0
1044,-68,0,0
1045,-60,0,0
1046,-52,0,0
1047,-36,0,0
1048,-32,0,0
1049,-20,0,0
1050,-32,0,0
1051,-64,0,0
1052,-40,0,0
1053,-40,0,0
1054,-56,0,0
1055,-44,0,0
1056,-44,0,0
1057,-24,0,0
1058,-48,0,0
1059,-60,0,0
1060,-48,0,0
1061,-48,0,0
1062,-48,0,0
1063,-56,0,0
1064,-56,0,0
1065,-76,0,0
1066,-92,0,0
1067,-96,0,0
1068,-76,0,0
1069,-60,0,0
1070,-52,0,0
1071,-52,0,0
1072,-40,0,0
1073,-48,0,0
1074,-60,0,0
1075,-48,0,0
1076,-60,0,0
1077,-36,0,0
1078,-36,0,0
1079,-36,0,0
1080,-36,0,0
1081,-32,0,0
1082,-40,0,0
1083,-40,0,0
1084,-64,0,0
1085,-68,0,0
1086,-120,0,0
1087,-76,0,0
1088,-56,0,0
1089,-44,0,0
1090,-32,0,0
1091,-56,0,0
1092,-28,0,0
1093,-48,0,0
1094,-48,0,0
1095,-40,0,0
1096,-36,0,0
1097,-32,0,0
1098,-68,0,0
1099,-68,0,0
1100,-100,0,0
1101,-68,0,0
1102,-52,0,0
1103,-56,0,0
1104,-48,0,0
1105,-60,0,0
1106,-72,0,0
1107,-60,0,0
1108,-84,0,0
1109,-60,0,0
1110,-56,0,0
1111,-48,0,0
1112,-68,0,0
1113,-68,0,0
1114,-56,0,0
1115,-44,0,0
1116,-64,0,0
1117,-52,0,0
1118,-76,0,0
1119,-84,0,0
1120,-96,0,0
1121,-52,0,0
1122,-76,0,0
1123,-120,0,0
1124,-76,0,0
1125,-72,0,0
1126,-48,0,0
1127,-36,0,0
1128,-44,0,0
1129,-60,0,0
1130,-72,0,0
1131,-96,0,0
1132,-40,0,0
1133,-76,0,0
1134,-64,0,0
1135,-76,0,0
1136,-60,0,0
1137,-40,0,0
1138,-56,0,0
1139,-48,0,0
1140,-52,0,0
1141,-52,0,0
1142,-56,0,0
1143,-76,0,0
1144,-44,0,0
1145,-40,0,0
1146,-64,0,0
1147,-60,0,0
1148,-56,0,0
1149,-44,0,0
1150,-72,0,0
1151,-52,0,0
1152,-56,0,0
1153,-64,0,0
1154,-72,0,0
1155,-64,0,0
1156,-68,0,0
1157,-48,0,0
1158,-44,0,0
1159,-52,0,0
1160,-84,0,0
1161,-84,0,0
1162,-80,0,0
1163,-40,0,0
1164,-52,0,0
1165,-40,0,0
1166,-48,0,0
1167,-44,0,0
1168,-48,0,0
1169,-48,0,0
1170,-16,0,0
1171,-44,0,0
1172,-76,0,0
1173,-60,0,0
1174,-52,0,0
1175,-80,0,0
1176,-100,0,0
1177,-76,0,0
1178,-36,0,0
1179,-16,0,0
1180,-44,0,0
1181,-40,0,0
1182,-56,0,0
1183,-80,0,0
1184,-84,0,0
1185,-64,0,0
1186,-44,0,0
1187,-48,0,0
1188,-32,0,0
1189,-36,0,0
1190,-48,0,0
1191,-60,0,0
1192,-88,0,0
1193,-100,0,0
1194,-48,0,0
1195,-64,0,0
1196,-44,0,0
1197,-28,0,0
1198,-64,0,0
1199,-84,0,0
1200,-80,0,0
1201,-48,0,0
1202,-24,0,0
1203,-16,0,0
1204,-40,0,0
1205,-60,0,0
1206,-52,0,0
1207,-60,0,0
1208,-56,0,0
1209,-68,0,0
1210,-64,0,0
1211,-40,0,0
1212,-40,0,0
1213,-32,0,0
1214,-44,0,0
1215,-76,0,0
1216,-40,0,0
1217,-44,0,0
1218,-44,0,0
1219,-72,0,0
1220,-64,0,0
1221,-64,0,0
1222,-44,0,0
1223,-52,0,0
1224,-36,0,0
1225,-44,0,0
1226,-64,0,0
1227,-36,0,0
1228,-60,0,0
1229,-60,0,0
1230,-36,0,0
1231,-40,0,0
1232,-32,0,0
1233,-48,0,0
1234,-44,0,0
1235,-60,0,0
1236,-76,0,0
1237,-88,0,0
1238,-52,0,0
1239,-32,0,0
1240,-28,0,0
1241,-48,0,0
1242,-44,0,0
1243,-64,0,0
1244,-60,0,0
1245,-64,0,0
1246,-44,0,0
1247,-52,0,0
1248,-52,0,0
1249,-76,0,0
1250,-48,0,0
1251,-28,0,0
1252,-56,0,0
1253,-64,0,0
1254,-68,0,0
1255,-104,0,0
1256,-72,0,0
1257,-84,0,0
1258,-68,0,0
1259,-40,0,0
1260,-68,0,0
1261,-64,0,0
1262,-52,0,0
1263,-72,0,0
1264,-88,0,0
1265,-84,0,0
1266,-100,0,0
1267,-84,0,0
1268,-44,0,0
1269,-92,0,0
1270,-80,0,0
1271,-84,0,0
1272,-64,0,0
1273,-76,0,0
1274,-52,0,0
1275,-76,0,0
1276,-32,0,0
1277,-32,0,0
1278,-40,0,0
1279,-64,0,0
1280,-76,0,0
1281,-52,0,0
1282,-48,0,0
1283,-72,0,0
1284,-36,0,0
1285,-44,0,0
1286,-60,0,0
1287,-40,0,0
1288,-84,0,0
1289,-84,0,0
1290,-48,0,0
1291,-32,0,0
1292,-60,0,0
1293,-64,0,0
1294,-48,0,0
1295,-32,0,0
1296,-44,0,0
1297,-68,0,0
1298,-84,0,0
1299,-68,0,0
1300,-56,0,0
1301,-44,0,0
1302,-56,0,0
1303,-56,0,0
1304,-76,0,0
1305,-60,0,0
1306,-52,0,0
1307,-24,0,0
1308,-20,0,0
1309,-44,0,0
1310,-48,0,0
1311,-44,0,0
1312,-68,0,0
1313,-80,0,0
1314,-64,0,0
1315,-48,0,0
1316,-28,0,0
1317,-52,0,0
1318,-36,0,0
1319,-48,0,0
1320,-44,0,0
1321,-68,0,0
1322,-60,0,0
1323,-60,0,0
1324,-48,0,0
1325,-36,0,0
1326,-40,0,0
1327,-20,0,0
1328,-44,0,0
1329,-32,0,0
1330,-52,0,0
1331,-68,0,0
1332,-108,0,0
1333,-108,0,0
1334,-100,0,0
1335,-72,0,0
1336,-64,0,0
1337,-44,0,0
1338,-44,0,0
1339,-60,0,0
1340,-48,0,0
1341,-52,0,0
1342,-60,0,0
1343,-60,0,0
1344,-32,0,0
1345,-48,0,0
1346,-56,0,0
1347,-44,0,0
1348,-52,0,0
1349,-60,0,0
1350,-44,0,0
1351,-56,0,0
1352,-56,0,0
1353,-52,0,0
1354,-48,0,0
1355,-36,0,0
1356,-40,0,0
1357,-64,0,0
1358,-56,0,0
1359,-44,0,0
1360,-56,0,0
1361,-68,0,0
1362,-64,0,0
1363,-60,0,0
1364,-56,0,0
1365,-76,0,0
1366,-76,0,0
1367,-40,0,0
1368,-28,0,0
1369,-44,0,0
1370,-64,0,0
1371,-44,0,0
1372,-44,0,0
1373,-48,0,0
1374,-64,0,0
1375,-56,0,0
1376,-44,0,0
1377,-52,0,0
1378,-52,0,0
1379,-64,0,0
1380,-80,0,0
1381,-56,0,0
1382,-68,0,0
1383,-52,0,0
1384,-68,0,0
1385,-48,0,0
1386,-24,0,0
1387,-28,0,0
1388,-48,0,0
1389,-48,0,0
1390,-36,0,0
1391,-36,0,0
1392,-48,0,0
1393,-48,0,0
1394,-60,0,0
1395,-40,0,0
1396,-60,0,0
1397,-80,0,0
1398,-44,0,0
1399,-36,0,0
1400,-60,0,0
1401,-48,0,0
1402,-64,0,0
1403,-76,0,0
1404,-52,0,0
1405,-40,0,0
1406,-48,0,0
1407,-64,0,0
1408,-24,0,0
1409,-36,0,0
1410,-32,0,0
1411,-52,0,0
1412,-40,0,0
1413,-44,0,0
1414,-60,0,0
1415,-64,0,0
1416,-100,0,0
1417,-76,0,0
1418,-72,0,0
1419,-44,0,0
1420,-72,0,0
1421,-48,0,0
1422,-36,0,0
1423,-44,0,0
1424,-44,0,0
1425,-44,0,0
1426,-72,0,0
1427,-44,0,0
1428,-72,0,0
1429,-48,0,0
1430,-60,0,0
1431,-60,0,0
1432,-64,0,0
1433,-60,0,0
1434,-56,0,0
1435,-72,0,0
1436,-40,0,0
1437,-48,0,0
1438,-84,0,0
1439,-56,0,0
1440,-68,0,0
1441,-60,0,0
1442,-80,0,0
1443,-44,0,0
1444,-56,0,0
1445,-60,0,0
1446,-64,0,0
1447,-44,0,0
1448,-36,0,0
1449,-56,0,0
1450,-88,0,0
1451,-48,0,0
1452,-44,0,0
1453,-44,0,0
1454,-64,0,0
1455,-72,0,0
1456,-56,0,0
1457,-48,0,0
1458,-40,0,0
1459,-32,0,0
1460,-44,0,0
1461,-44,0,0
1462,-56,0,0
1463,-48,0,0
1464,-52,0,0
1465,-48,0,0
1466,-44,0,0
1467,-44,0,0
1468,-12,0,0
1469,-48,0,0
1470,-28,0,0
1471,-24,0,0
1472,-32,0,0
1473,-36,0,0
1474,-24,0,0
1475,-60,0,0
1476,-44,0,0
1477,-52,0,0
1478,-28,0,0
1479,-44,0,0
1480,-48,0,0
1481,-64,0,0
1482,-44,0,0
1483,-52,0,0
1484,-64,0,0
1485,-52,0,0
1486,-56,0,0
1487,-60,0,0
1488,-40,0,0
1489,-72,0,0
1490,-52,0,0
1491,-44,0,0
1492,-60,0,0
1493,-64,0,0
1494,-60,0,0
1495,-56,0,0
1496,-64,0,0
