sweep,H,L,T
337,-48,0,0
338,-52,0,0
339,-32,0,0
340,-36,0,0
341,-52,0,0
342,-60,0,0
343,-36,0,0
344,-40,0,0
345,-40,0,0
346,-72,0,0
347,-88,0,0
348,-108,0,0
349,-92,0,0
350,-68,0,0
351,-60,0,0
352,-76,0,0
353,-64,0,0
354,-64,0,0
355,-36,0,0
356,-24,0,0
357,-28,0,0
358,-16,0,0
359,-52,0,0
360,-44,0,0
361,-36,0,0
362,-60,0,0
363,-60,0,0
364,-40,0,0
365,-48,0,0
366,-56,0,0
367,-16,0,0
368,-24,0,0
369,-36,0,0
370,-24,0,0
371,-44,0,0
372,-40,0,0
373,-36,0,0
374,-32,0,0
375,-48,0,0
376,-36,0,0
377,-40,0,0
378,-20,0,0
379,-44,0,0
380,-48,0,0
381,-40,0,0
382,-40,0,0
383,-48,0,0
384,-56,0,0
385,-68,0,0
386,-56,0,0
387,-64,0,0
388,-56,0,0
389,-64,0,0
390,-60,0,0
391,-52,0,0
392,-36,0,0
393,-68,0,0
394,-68,0,0
395,-56,0,0
396,-68,0,0
397,-52,0,0
398,-40,0,0
399,-60,0,0
400,-72,0,0
401,-60,0,0
402,-36,0,0
403,-36,0,0
404,-56,0,0
405,-40,0,0
406,-28,0,0
407,-48,0,0
408,-80,0,0
409,-56,0,0
410,-40,0,0
411,-52,0,0
412,-44,0,0
413,-44,0,0
414,-72,0,0
415,-60,0,0
416,-60,0,0
417,-56,0,0
418,-60,0,0
419,-68,0,0
420,-48,0,0
421,-44,0,0
422,-40,0,0
423,-36,0,0
424,-72,0,0
425,-60,0,0
426,-48,0,0
427,-44,0,0
428,-56,0,0
429,-56,0,0
430,-68,0,0
431,-64,0,0
432,-68,0,0
433,-48,0,0
434,-64,0,0
435,-68,0,0
436,-60,0,0
437,-48,0,0
438,-44,0,0
439,-76,0,0
440,-44,0,0
441,-48,0,0
442,-44,0,0
443,-52,0,0
444,-36,0,0
445,-52,0,0
446,-60,0,0
447,-48,0,0
448,-44,0,0
449,-40,0,0
450,-24,0,0
451,-44,0,0
452,-24,0,0
453,-52,0,0
454,-80,0,0
455,-72,0,0
456,-44,0,0
457,-40,0,0
458,-36,0,0
459,-40,0,0
460,-100,0,0
461,-68,0,0
462,-24,0,0
463,-40,0,0
464,-72,0,0
465,-36,0,0
466,-36,0,0
467,-40,0,0
468,-48,0,0
469,-52,0,0
470,-64,0,0
471,-52,0,0
472,-36,0,0
473,-44,0,0
474,-68,0,0
475,-44,0,0
476,-48,0,0
477,-68,0,0
478,-52,0,0
479,-56,0,0
480,-44,0,0
481,-32,0,0
482,-16,0,0
483,-24,0,0
484,-32,0,0
485,-52,0,0
486,-48,0,0
487,-60,0,0
488,-48,0,0
489,-56,0,0
490,-64,0,0
491,-68,0,0
492,-56,0,0
493,-60,0,0
494,-40,0,0
495,-48,0,0
496,-52,0,0
497,-44,0,0
498,-56,0,0
499,-52,0,0
500,-56,0,0
501,-56,0,0
502,-56,0,0
503,-48,0,0
504,-44,0,0
505,-52,0,0
506,-48,0,0
507,-64,0,0
508,-80,0,0
509,-88,0,0
510,-80,0,0
511,-84,0,0
512,-72,0,0
513,-56,0,0
514,-48,0,0
515,-68,0,0
516,-64,0,0
517,-80,0,0
518,-68,0,0
519,-56,0,0
520,-92,0,0
521,-68,0,0
522,-56,0,0
523,-32,0,0
524,-32,0,0
525,-44,0,0
526,-28,0,0
527,-52,0,0
528,-44,0,0
529,-64,0,0
530,-52,0,0
531,-56,0,0
532,-44,0,0
533,-60,0,0
534,-52,0,0
535,-56,0,0
536,-56,0,0
537,-64,0,0
538,-76,0,0
539,-64,0,0
540,-36,0,0
541,-40,0,0
542,-48,0,0
543,-44,0,0
544,-44,0,0
545,-76,0,0
546,-76,0,0
547,-84,0,0
548,-36,0,0
549,-56,0,0
550,-64,0,0
551,-68,0,0
552,-68,0,0
553,-56,0,0
554,-40,0,0
555,-36,0,0
556,-64,0,0
557,-48,0,0
558,-28,0,0
559,-56,0,0
560,-68,0,0
561,-64,0,0
562,-68,0,0
563,-72,0,0
564,-60,0,0
565,-80,0,0
566,-72,0,0
567,-36,0,0
568,-20,0,0
569,-52,0,0
570,-40,0,0
571,-28,0,0
572,-44,0,0
573,-52,0,0
574,-32,0,0
575,-56,0,0
576,-44,0,0
577,-56,0,0
578,-56,0,0
579,-72,0,0
580,-76,0,0
581,-64,0,0
582,-36,0,0
583,-44,0,0
584,-56,0,0
585,-60,0,0
586,-36,0,0
587,-36,0,0
588,-24,0,0
589,-84,0,0
590,-96,0,0
591,-56,0,0
592,-60,0,0
593,-56,0,0
594,-52,0,0
595,-36,0,0
596,-44,0,0
597,-64,0,0
598,-36,0,0
599,-48,0,0
600,-52,0,0
601,-44,0,0
602,-40,0,0
603,-44,0,0
604,-48,0,0
605,-56,0,0
606,-32,0,0
607,-28,0,0
608,-32,0,0
609,-64,0,0
610,-72,0,0
611,-60,0,0
612,-68,0,0
613,-80,0,0
614,-68,0,0
615,-60,0,0
616,-52,0,0
617,-64,0,0
618,-40,0,0
619,-36,0,0
620,-52,0,0
621,-76,0,0
622,-68,0,0
623,-80,0,0
624,-84,0,0
625,-80,0,0
626,-64,0,0
627,-60,0,0
628,-68,0,0
629,-56,0,0
630,-64,0,0
631,-64,0,0
632,-44,0,0
633,-44,0,0
634,-52,0,0
635,-60,0,0
636,-40,0,0
637,-52,0,0
638,-36,0,0
639,-44,0,0
640,-60,0,0
641,-60,0,0
642,-64,0,0
643,-80,0,0
644,-60,0,0
645,-48,0,0
646,-60,0,0
647,-56,0,0
648,-56,0,0
649,-48,0,0
650,-44,0,0
651,-56,0,0
652,-56,0,0
653,-64,0,0
654,-52,0,0
655,-60,0,0
656,-60,0,0
657,-68,0,0
658,-56,0,0
659,-44,0,0
660,-48,0,0
661,-48,0,0
662,-68,0,0
663,-60,0,0
664,-60,0,0
665,-64,0,0
666,-52,0,0
667,-64,0,0
668,-92,0,0
669,-68,0,0
670,-72,0,0
671,-52,0,0
672,-28,0,0
673,-40,0,0
674,-48,0,0
675,-36,0,0
676,-76,0,0
677,-48,0,0
678,-40,0,0
679,-52,0,0
680,-52,0,0
681,-40,0,0
682,-56,0,0
683,-48,0,0
684,-40,0,0
685,-60,0,0
686,-104,0,0
687,-92,0,0
688,-36,0,0
689,-32,0,0
690,-44,0,0
691,-48,0,0
692,-64,0,0
693,-72,0,0
694,-40,0,0
695,-60,0,0
696,-60,0,0
697,-56,0,0
698,-64,0,0
699,-56,0,0
700,-48,0,0
701,-48,0,0
702,-48,0,0
703,-52,0,0
704,-48,0,0
705,-56,0,0
706,-56,0,0
707,-32,0,0
708,-44,0,0
709,-48,0,0
710,-52,0,0
711,-36,0,0
712,-44,0,0
713,-44,0,0
714,-24,0,0
715,-80,0,0
716,-68,0,0
717,-64,0,0
718,-84,0,0
719,-52,0,0
720,-56,0,0
721,-36,0,0
722,-32,0,0
723,-40,0,0
724,-60,0,0
725,-60,0,0
726,-60,0,0
727,-68,0,0
728,-36,0,0
729,-64,0,0
730,-36,0,0
731,-48,0,0
732,-56,0,0
733,-64,0,0
734,-64,0,0
735,-64,0,0
736,-60,0,0
737,-56,0,0
738,-80,0,0
739,-96,0,0
740,-56,0,0
741,-56,0,0
742,-68,0,0
743,-48,0,0
744,-56,0,0
745,-32,0,0
746,-60,0,0
747,-68,0,0
748,-48,0,0
749,-36,0,0
750,-56,0,0
751,-52,0,0
752,-56,0,0
753,-64,0,0
754,-64,0,0
755,-44,0,0
756,-40,0,0
757,-44,0,0
758,-48,0,0
759,-44,0,0
760,-44,0,0
761,-36,0,0
762,-52,0,0
763,-44,0,0
764,-48,0,0
765,-40,0,0
766,-56,0,0
767,-64,0,0
768,-48,0,0
769,-60,0,0
770,-56,0,0
771,-36,0,0
772,-48,0,0
773,-72,0,0
774,-60,0,0
775,-88,0,0
776,-88,0,0
777,-96,0,0
778,-96,0,0
779,-68,0,0
780,-88,0,0
781,-76,0,0
782,-68,0,0
783,-40,0,0
784,-48,0,0
785,-44,0,0
786,-52,0,0
787,-56,0,0
788,-52,0,0
789,-60,0,0
790,-64,0,0
791,-44,0,0
792,-48,0,0
793,-28,0,0
794,-44,0,0
795,-60,0,0
796,-60,0,0
797,-60,0,0
798,-56,0,0
799,-36,0,0
800,-44,0,0
801,-44,0,0
802,-44,0,0
803,-44,0,0
804,-80,0,0
805,-96,0,0
806,-80,0,0
807,-104,0,0
808,-84,0,0
809,-60,0,0
810,-48,0,0
811,-44,0,0
812,-32,0,0
813,-64,0,0
814,-68,0,0
815,-68,0,0
816,-56,0,0
817,-44,0,0
818,-52,0,0
819,-68,0,0
820,-84,0,0
821,-84,0,0
822,-88,0,0
823,-72,0,0
824,-52,0,0
825,-56,0,0
826,-88,0,0
827,-88,0,0
828,-40,0,0
829,-36,0,0
830,-72,0,0
831,-68,0,0
832,-52,0,0
833,-52,0,0
834,-36,0,0
835,-24,0,0
836,-52,0,0
837,-60,0,0
838,-60,0,0
839,-88,0,0
840,-80,0,0
841,-68,0,0
842,-52,0,0
843,-32,0,0
844,-40,0,0
845,-44,0,0
846,-56,0,0
847,-60,0,0
848,-68,0,0
849,-80,0,0
850,-84,0,0
851,-56,0,0
852,-32,0,0
853,-52,0,0
854,-32,0,0
855,-48,0,0
856,-36,0,0
857,-52,0,0
858,-28,0,0
859,-56,0,0
860,-48,0,0
861,-52,0,0
862,-76,0,0
863,-60,0,0
864,-24,0,0
865,-36,0,0
866,-60,0,0
867,-44,0,0
868,-52,0,0
869,-36,0,0
870,-36,0,0
871,-48,0,0
872,-68,0,0
873,-56,0,0
874,-68,0,0
875,-76,0,0
876,-60,0,0
877,-44,0,0
878,-56,0,0
879,-68,0,0
880,-48,0,0
881,-56,0,0
882,-52,0,0
883,-48,0,0
884,-48,0,0
885,-60,0,0
886,-60,0,0
887,-92,0,0
888,-56,0,0
889,-36,0,0
890,-44,0,0
891,-28,0,0
892,-40,0,0
893,-52,0,0
894,-56,0,0
895,-60,0,0
896,-56,0,0
897,-36,0,0
898,-44,0,0
899,-52,0,0
900,-52,0,0
901,-40,0,0
902,-36,0,0
903,-60,0,0
904,-56,0,0
905,-48,0,0
906,-60,0,0
907,-48,0,0
908,-104,0,0
909,-80,0,0
910,-96,0,0
911,-92,0,0
912,-40,0,0
913,-52,0,0
914,-48,0,0
915,-56,0,0
916,-56,0,0
917,-64,0,0
918,-64,0,0
919,-56,0,0
920,-80,0,0
921,-56,0,0
922,-84,0,0
923,-60,0,0
924,-44,0,0
925,-52,0,0
926,-60,0,0
927,-72,0,0
928,-48,0,0
929,-40,0,0
930,-80,0,0
931,-88,0,0
932,-80,0,0
933,-48,0,0
934,-64,0,0
935,-64,0,0
936,-40,0,0
937,-40,0,0
938,-24,0,0
939,-32,0,0
940,-48,0,0
941,-48,0,0
942,-56,0,0
943,-68,0,0
944,-52,0,0
945,-48,0,0
946,-60,0,0
947,-40,0,0
948,-44,0,0
949,-36,0,0
950,-52,0,0
951,-40,0,0
952,-60,0,0
953,-88,0,0
954,-72,0,0
955,-64,0,0
956,-52,0,0
957,-68,0,0
958,-40,0,0
959,-40,0,0
960,-68,0,0
961,-64,0,0
962,-72,0,0
963,-40,0,0
964,-28,0,0
965,-44,0,0
966,-68,0,0
967,-64,0,0
968,-44,0,0
969,-40,0,0
970,-52,0,0
971,-52,0,0
972,-56,0,0
973,-64,0,0
974,-44,0,0
975,-52,0,0
976,-56,0,0
977,-56,0,0
978,-36,0,0
979,-44,0,0
980,-48,0,0
981,-48,0,0
982,-40,0,0
983,-40,0,0
984,-48,0,0
985,-48,0,0
986,-24,0,0
987,-48,0,0
988,-48,0,0
989,-72,0,0
990,-92,0,0
991,-56,0,0
992,-44,0,0
993,-40,0,0
994,-44,0,0
995,-28,0,0
996,-72,0,0
997,-44,0,0
998,-64,0,0
999,-56,0,0
1000,-32,0,0
1001,-32,0,0
1002,-32,0,0
1003,-36,0,0
1004,-44,0,0
1005,-52,0,0
1006,-60,0,0
1007,-52,0,0
1008,-48,0,0
1009,-36,0,0
1010,-48,0,0
1011,-80,0,0
1012,-72,0,0
1013,-60,0,0
1014,-80,0,0
1015,-76,0,0
1016,-64,0,0
1017,-52,0,0
1018,-60,0,0
1019,-52,0,0
1020,-36,0,0
1021,-48,0,0
1022,-24,0,0
1023,-52,0,0
1024,-40,0,0
1025,-72,0,0
1026,-84,0,0
1027,-60,0,0
1028,-72,0,0
1029,-56,0,0
1030,-24,0,0
1031,-28,0,0
1032,-36,0,0
1033,-24,0,0
1034,-48,0,0
1035,-68,0,0
1036,-128,0,0
1037,-96,0,0
1038,-104,0,0
1039,-72,0,0
1040,-52,0,0
1041,-68,0,0
1042,-36,0,0
1043,-36,0,0
1044,-44,0,0
1045,-40,0,0
1046,-36,0,0
1047,-64,0,0
1048,-56,0,0
1049,-64,0,0
1050,-104,0,0
1051,-92,0,0
1052,-44,0,0
1053,-28,0,0
1054,-32,0,0
1055,-48,0,0
1056,-68,0,0
1057,-84,0,0
1058,-56,0,0
1059,-64,0,0
1060,-44,0,0
1061,-36,0,0
1062,-52,0,0
1063,-72,0,0
1064,-72,0,0
1065,-64,0,0
1066,-40,0,0
1067,-32,0,0
1068,-56,0,0
1069,-44,0,0
1070,-52,0,0
1071,-48,0,0
1072,-32,0,0
1073,-32,0,0
1074,-36,0,0
1075,-60,0,0
1076,-64,0,0
1077,-96,0,0
1078,-92,0,0
1079,-76,0,0
1080,-44,0,0
1081,-68,0,0
1082,-60,0,0
1083,-80,0,0
1084,-96,0,0
1085,-76,0,0
1086,-56,0,0
1087,-56,0,0
1088,-76,0,0
1089,-64,0,0
1090,-44,0,0
1091,-44,0,0
1092,-44,0,0
1093,-56,0,0
1094,-64,0,0
1095,-64,0,0
1096,-40,0,0
1097,-32,0,0
1098,-40,0,0
1099,-44,0,0
1100,-44,0,0
1101,-32,0,0
1102,-32,0,0
1103,-40,0,0
1104,-52,0,0
1105,-52,0,0
1106,-52,0,0
1107,-40,0,0
1108,-44,0,0
1109,-40,0,0
1110,-56,0,0
1111,-84,0,0
1112,-56,0,0
1113,-40,0,0
1114,-76,0,0
1115,-44,0,0
1116,-56,0,0
1117,-24,0,0
1118,-36,0,0
1119,-48,0,0
1120,-28,0,0
1121,-48,0,0
1122,-52,0,0
1123,-40,0,0
1124,-52,0,0
1125,-56,0,0
1126,-64,0,0
1127,-48,0,0
1128,-44,0,0
1129,-64,0,0
1130,-84,0,0
1131,-64,0,0
1132,-60,0,0
1133,-84,0,0
1134,-64,0,0
1135,-56,0,0
1136,-48,0,0
1137,-48,0,0
1138,-52,0,0
1139,-60,0,0
1140,-68,0,0
1141,-40,0,0
1142,-20,0,0
1143,-40,0,0
1144,-64,0,0
1145,-36,0,0
1146,-52,0,0
1147,-44,0,0
1148,-40,0,0
1149,-36,0,0
1150,-28,0,0
1151,-36,0,0
1152,-56,0,0
1153,-48,0,0
1154,-20,0,0
1155,-44,0,0
1156,-32,0,0
1157,-68,0,0
1158,-104,0,0
1159,-92,0,0
1160,-76,0,0
1161,-120,0,0
1162,-84,0,0
1163,-56,0,0
1164,-48,0,0
1165,-36,0,0
1166,-52,0,0
1167,-56,0,0
1168,-64,0,0
1169,-60,0,0
1170,-60,0,0
1171,-44,0,0
1172,-36,0,0
1173,-44,0,0
1174,-44,0,0
1175,-32,0,0
1176,-40,0,0
1177,-60,0,0
1178,-60,0,0
1179,-36,0,0
1180,-28,0,0
1181,-68,0,0
1182,-84,0,0
1183,-76,0,0
1184,-56,0,0
1185,-52,0,0
1186,-64,0,0
1187,-36,0,0
1188,-60,0,0
1189,-48,0,0
1190,-40,0,0
1191,-52,0,0
1192,-72,0,0
1193,-56,0,0
1194,-32,0,0
1195,-56,0,0
1196,-36,0,0
1197,-40,0,0
1198,-48,0,0
1199,-48,0,0
1200,-60,0,0
1201,-52,0,0
1202,-68,0,0
1203,-64,0,0
1204,-60,0,0
1205,-48,0,0
1206,-40,0,0
1207,-56,0,0
1208,-52,0,0
1209,-44,0,0
1210,-64,0,0
1211,-64,0,0
1212,-68,0,0
1213,-60,0,0
1214,-56,0,0
1215,-84,0,0
1216,-60,0,0
1217,-52,0,0
1218,-48,0,0
1219,-56,0,0
1220,-56,0,0
1221,-36,0,0
1222,-48,0,0
1223,-56,0,0
1224,-44,0,0
1225,-44,0,0
1226,-64,0,0
1227,-64,0,0
1228,-56,0,0
1229,-28,0,0
1230,-44,0,0
1231,-28,0,0
1232,-56,0,0
1233,-24,0,0
1234,-28,0,0
1235,-28,0,0
1236,-60,0,0
1237,-68,0,0
1238,-56,0,0
1239,-44,0,0
1240,-64,0,0
1241,-40,0,0
1242,-72,0,0
1243,-60,0,0
1244,-44,0,0
1245,-48,0,0
1246,-48,0,0
1247,-80,0,0
1248,-72,0,0
1249,-76,0,0
1250,-68,0,0
1251,-92,0,0
1252,-84,0,0
1253,-68,0,0
1254,-48,0,0
1255,-32,0,0
1256,-40,0,0
1257,-28,0,0
1258,-48,0,0
1259,-52,0,0
1260,-88,0,0
1261,-44,0,0
1262,-24,0,0
1263,-32,0,0
1264,-36,0,0
1265,-68,0,0
1266,-68,0,0
1267,-64,0,0
1268,-68,0,0
1269,-84,0,0
1270,-44,0,0
1271,-72,0,0
1272,-40,0,0
1273,-32,0,0
1274,-44,0,0
1275,-36,0,0
1276,-56,0,0
1277,-104,0,0
1278,-76,0,0
1279,-72,0,0
1280,-96,0,0
1281,-48,0,0
1282,-32,0,0
1283,-52,0,0
1284,-60,0,0
1285,-88,0,0
1286,-88,0,0
1287,-68,0,0
1288,-68,0,0
1289,-68,0,0
1290,-36,0,0
1291,-60,0,0
1292,-48,0,0
1293,-24,0,0
1294,-28,0,0
1295,-44,0,0
1296,-56,0,0
1297,-44,0,0
1298,-56,0,0
1299,-44,0,0
1300,-68,0,0
1301,-56,0,0
1302,-44,0,0
1303,-72,0,0
1304,-92,0,0
1305,-112,0,0
1306,-76,0,0
1307,-64,0,0
1308,-44,0,0
1309,-52,0,0
1310,-60,0,0
1311,-52,0,0
1312,-28,0,0
1313,-60,0,0
1314,-60,0,0
1315,-52,0,0
1316,-68,0,0
1317,-52,0,0
1318,-56,0,0
1319,-56,0,0
1320,-72,0,0
1321,-48,0,0
1322,-24,0,0
1323,-56,0,0
1324,-64,0,0
1325,-44,0,0
1326,-40,0,0
1327,-84,0,0
1328,-80,0,0
1329,-24,0,0
1330,-28,0,0
1331,-44,0,0
1332,-28,0,0
1333,-36,0,0
1334,-36,0,0
1335,-32,0,0
1336,-40,0,0
1337,-44,0,0
1338,-56,0,0
1339,-60,0,0
1340,-60,0,0
1341,-84,0,0
1342,-48,0,0
1343,-60,0,0
1344,-56,0,0
1345,-60,0,0
1346,-52,0,0
1347,-56,0,0
1348,-64,0,0
1349,-40,0,0
1350,-44,0,0
1351,-48,0,0
1352,-40,0,0
1353,-40,0,0
1354,-40,0,0
1355,-24,0,0
1356,-36,0,0
1357,-40,0,0
1358,-64,0,0
1359,-40,0,0
1360,-44,0,0
1361,-64,0,0
1362,-96,0,0
1363,-68,0,0
1364,-64,0,0
1365,-112,0,0
1366,-80,0,0
1367,-88,0,0
1368,-48,0,0
1369,-44,0,0
1370,-44,0,0
1371,-36,0,0
1372,-32,0,0
1373,-76,0,0
1374,-60,0,0
1375,-80,0,0
1376,-48,0,0
1377,-56,0,0
1378,-20,0,0
1379,-40,0,0
1380,-32,0,0
1381,-64,0,0
1382,-84,0,0
1383,-52,0,0
1384,-60,0,0
1385,-44,0,0
1386,-36,0,0
1387,-52,0,0
1388,-16,0,0
1389,-16,0,0
1390,-28,0,0
1391,-40,0,0
1392,-64,0,0
1393,-76,0,0
1394,-52,0,0
1395,-56,0,0
1396,-56,0,0
1397,-72,0,0
1398,-52,0,0
1399,-48,0,0
1400,-72,0,0
1401,-52,0,0
1402,-48,0,0
1403,-56,0,0
1404,-40,0,0
1405,-68,0,0
1406,-48,0,0
1407,-52,0,0
1408,-92,0,0
1409,-68,0,0
1410,-80,0,0
1411,-76,0,0
1412,-72,0,0
1413,-76,0,0
1414,-68,0,0
1415,-72,0,0
1416,-64,0,0
1417,-68,0,0
1418,-56,0,0
1419,-56,0,0
1420,-56,0,0
1421,-72,0,0
1422,-72,0,0
1423,-64,0,0
1424,-56,0,0
1425,-52,0,0
1426,-52,0,0
1427,-92,0,0
1428,-76,0,0
1429,-56,0,0
1430,-44,0,0
1431,-72,0,0
1432,-76,0,0
1433,-56,0,0
1434,-96,0,0
1435,-60,0,0
1436,-64,0,0
1437,-60,0,0
1438,-76,0,0
1439,-76,0,0
1440,-48,0,0
1441,-40,0,0
1442,-40,0,0
1443,-36,0,0
1444,-60,0,0
1445,-76,0,0
1446,-92,0,0
1447,-56,0,0
1448,-84,0,0
1449,-84,0,0
1450,-80,0,0
1451,-56,0,0
1452,-64,0,0
1453,-40,0,0
1454,-60,0,0
1455,-56,0,0
1456,-32,0,0
1457,-56,0,0
1458,-44,0,0
1459,-44,0,0
1460,-52,0,0
1461,-52,0,0
1462,-40,0,0
1463,-48,0,0
1464,-64,0,0
1465,-52,0,0
1466,-68,0,0
1467,-80,0,0
1468,-60,0,0
1469,-76,0,0
1470,-96,0,0
1471,-108,0,0
1472,-96,0,0
1473,-96,0,0
1474,-76,0,0
1475,-76,0,0
1476,-84,0,0
1477,-72,0,0
1478,-48,0,0
1479,-44,0,0
1480,-56,0,0
1481,-80,0,0
1482,-112,0,0
1483,-52,0,0
1484,-48,0,0
1485,-60,0,0
1486,-60,0,0
1487,-64,0,0
1488,-76,0,0
1489,-96,0,0
1490,-92,0,0
1491,-64,0,0
1492,-52,0,0
1493,-52,0,0
1494,-52,0,0
1495,-60,0,0
1496,-64,0,0
