sweep,H,L,T
348,-92,0,0
349,-116,0,0
350,-108,0,0
351,-120,0,0
352,-104,0,0
353,-120,0,0
354,-120,0,0
355,-104,0,0
356,-108,0,0
357,-104,0,0
358,-120,0,0
359,-120,0,0
360,-120,0,0
361,-96,0,0
362,-120,0,0
363,-128,0,0
364,-128,0,0
365,-120,0,0
366,-84,0,0
367,-92,0,0
368,-120,0,0
369,-128,0,0
370,-112,0,0
371,-108,0,0
372,-80,0,0
373,-108,0,0
374,-120,0,0
375,-108,0,0
376,-108,0,0
377,-108,0,0
378,-104,0,0
379,-116,0,0
380,-112,0,0
381,-104,0,0
382,-104,0,0
383,-108,0,0
384,-104,0,0
385,-128,0,0
386,-112,0,0
387,-120,0,0
388,-128,0,0
389,-92,0,0
390,-108,0,0
391,-120,0,0
392,-112,0,0
393,-128,0,0
394,-120,0,0
395,-104,0,0
396,-100,0,0
397,-84,0,0
398,-72,0,0
399,-84,0,0
400,-104,0,0
401,-100,0,0
402,-112,0,0
403,-120,0,0
404,-100,0,0
405,-104,0,0
406,-120,0,0
407,-128,0,0
408,-112,0,0
409,-128,0,0
410,-128,0,0
411,-128,0,0
412,-128,0,0
413,-120,0,0
414,-120,0,0
415,-76,0,0
416,-76,0,0
417,-88,0,0
418,-108,0,0
419,-112,0,0
420,-128,0,0
421,-120,0,0
422,-120,0,0
423,-116,0,0
424,-128,0,0
425,-116,0,0
426,-112,0,0
427,-112,0,0
428,-112,0,0
429,-120,0,0
430,-108,0,0
431,-120,0,0
432,-108,0,0
433,-128,0,0
434,-128,0,0
435,-128,0,0
436,-128,0,0
437,-128,0,0
438,-128,0,0
439,-120,0,0
440,-104,0,0
441,-104,0,0
442,-128,0,0
443,-112,0,0
444,-128,0,0
445,-108,0,0
446,-96,0,0
447,-112,0,0
448,-96,0,0
449,-108,0,0
450,-92,0,0
451,-88,0,0
452,-104,0,0
453,-96,0,0
454,-104,0,0
455,-128,0,0
456,-100,0,0
457,-120,0,0
458,-128,0,0
459,-120,0,0
460,-116,0,0
461,-108,0,0
462,-92,0,0
463,-72,0,0
464,-120,0,0
465,-128,0,0
466,-120,0,0
467,-120,0,0
468,-108,0,0
469,-104,0,0
470,-80,0,0
471,-76,0,0
472,-76,0,0
473,-104,0,0
474,-116,0,0
475,-104,0,0
476,-112,0,0
477,-92,0,0
478,-108,0,0
479,-128,0,0
480,-128,0,0
481,-120,0,0
482,-116,0,0
483,-128,0,0
484,-108,0,0
485,-108,0,0
486,-120,0,0
487,-120,0,0
488,-96,0,0
489,-100,0,0
490,-84,0,0
491,-112,0,0
492,-120,0,0
493,-112,0,0
494,-104,0,0
495,-120,0,0
496,-120,0,0
497,-128,0,0
498,-128,0,0
499,-112,0,0
500,-120,0,0
501,-128,0,0
502,-104,0,0
503,-120,0,0
504,-100,0,0
505,-120,0,0
506,-112,0,0
507,-112,0,0
508,-116,0,0
509,-120,0,0
510,-120,0,0
511,-128,0,0
512,-88,0,0
513,-120,0,0
514,-108,0,0
515,-116,0,0
516,-128,0,0
517,-120,0,0
518,-100,0,0
519,-120,0,0
520,-116,0,0
521,-112,0,0
522,-112,0,0
523,-120,0,0
524,-116,0,0
525,-120,0,0
526,-96,0,0
527,-104,0,0
528,-84,0,0
529,-92,0,0
530,-100,0,0
531,-104,0,0
532,-128,0,0
533,-112,0,0
534,-120,0,0
535,-128,0,0
536,-104,0,0
537,-92,0,0
538,-108,0,0
539,-128,0,0
540,-128,0,0
541,-120,0,0
542,-120,0,0
543,-108,0,0
544,-128,0,0
545,-96,0,0
546,-128,0,0
547,-120,0,0
548,-120,0,0
549,-112,0,0
550,-112,0,0
551,-112,0,0
552,-112,0,0
553,-104,0,0
554,-104,0,0
555,-128,0,0
556,-108,0,0
557,-120,0,0
558,-120,0,0
559,-108,0,0
560,-116,0,0
561,-128,0,0
562,-92,0,0
563,-108,0,0
564,-100,0,0
565,-92,0,0
566,-104,0,0
567,-104,0,0
568,-128,0,0
569,-120,0,0
570,-120,0,0
571,-116,0,0
572,-112,0,0
573,-120,0,0
574,-112,0,0
575,-128,0,0
576,-128,0,0
577,-112,0,0
578,-128,0,0
579,-128,0,0
580,-112,0,0
581,-120,0,0
582,-108,0,0
583,-120,0,0
584,-128,0,0
585,-120,0,0
586,-128,0,0
587,-120,0,0
588,-100,0,0
589,-112,0,0
590,-120,0,0
591,-92,0,0
592,-116,0,0
593,-112,0,0
594,-112,0,0
595,-112,0,0
596,-80,0,0
597,-60,0,0
598,-112,0,0
599,-120,0,0
600,-100,0,0
601,-120,0,0
602,-108,0,0
603,-104,0,0
604,-100,0,0
605,-112,0,0
606,-112,0,0
607,-120,0,0
608,-120,0,0
609,-128,0,0
610,-120,0,0
611,-104,0,0
612,-100,0,0
613,-108,0,0
614,-128,0,0
615,-120,0,0
616,-128,0,0
617,-112,0,0
618,-108,0,0
619,-100,0,0
620,-120,0,0
621,-120,0,0
622,-116,0,0
623,-128,0,0
624,-120,0,0
625,-104,0,0
626,-120,0,0
627,-120,0,0
628,-116,0,0
629,-128,0,0
630,-128,0,0
631,-120,0,0
632,-108,0,0
633,-120,0,0
634,-96,0,0
635,-128,0,0
636,-108,0,0
637,-100,0,0
638,-100,0,0
639,-104,0,0
640,-80,0,0
641,-120,0,0
642,-112,0,0
643,-112,0,0
644,-112,0,0
645,-112,0,0
646,-128,0,0
647,-112,0,0
648,-120,0,0
649,-120,0,0
650,-120,0,0
651,-128,0,0
652,-128,0,0
653,-112,0,0
654,-112,0,0
655,-112,0,0
656,-88,0,0
657,-112,0,0
658,-112,0,0
659,-120,0,0
660,-108,0,0
661,-120,0,0
662,-112,0,0
663,-88,0,0
664,-72,0,0
665,-120,0,0
666,-108,0,0
667,-120,0,0
668,-120,0,0
669,-112,0,0
670,-112,0,0
671,-92,0,0
672,-76,0,0
673,-112,0,0
674,-112,0,0
675,-128,0,0
676,-108,0,0
677,-104,0,0
678,-128,0,0
679,-120,0,0
680,-108,0,0
681,-104,0,0
682,-104,0,0
683,-116,0,0
684,-116,0,0
685,-128,0,0
686,-120,0,0
687,-80,0,0
688,-64,0,0
689,-108,0,0
690,-108,0,0
691,-120,0,0
692,-108,0,0
693,-104,0,0
694,-100,0,0
695,-100,0,0
696,-112,0,0
697,-104,0,0
698,-128,0,0
699,-116,0,0
700,-120,0,0
701,-108,0,0
702,-104,0,0
703,-120,0,0
704,-120,0,0
705,-100,0,0
706,-120,0,0
707,-92,0,0
708,-100,0,0
709,-108,0,0
710,-108,0,0
711,-104,0,0
712,-128,0,0
713,-128,0,0
714,-128,0,0
715,-112,0,0
716,-116,0,0
717,-120,0,0
718,-120,0,0
719,-108,0,0
720,-120,0,0
721,-108,0,0
722,-120,0,0
723,-120,0,0
724,-112,0,0
725,-120,0,0
726,-128,0,0
727,-104,0,0
728,-128,0,0
729,-128,0,0
730,-120,0,0
731,-108,0,0
732,-128,0,0
733,-92,0,0
734,-116,0,0
735,-100,0,0
736,-108,0,0
737,-104,0,0
738,-84,0,0
739,-108,0,0
740,-112,0,0
741,-128,0,0
742,-112,0,0
743,-128,0,0
744,-120,0,0
745,-120,0,0
746,-120,0,0
747,-128,0,0
748,-112,0,0
749,-112,0,0
750,-120,0,0
751,-104,0,0
752,-108,0,0
753,-120,0,0
754,-120,0,0
755,-100,0,0
756,-128,0,0
757,-120,0,0
758,-104,0,0
759,-108,0,0
760,-120,0,0
761,-128,0,0
762,-116,0,0
763,-104,0,0
764,-96,0,0
765,-100,0,0
766,-112,0,0
767,-100,0,0
768,-112,0,0
769,-128,0,0
770,-120,0,0
771,-116,0,0
772,-128,0,0
773,-120,0,0
774,-80,0,0
775,-96,0,0
776,-112,0,0
777,-128,0,0
778,-108,0,0
779,-128,0,0
780,-128,0,0
781,-128,0,0
782,-128,0,0
783,-128,0,0
784,-112,0,0
785,-112,0,0
786,-112,0,0
787,-120,0,0
788,-108,0,0
789,-112,0,0
790,-88,0,0
791,-120,0,0
792,-116,0,0
793,-112,0,0
794,-80,0,0
795,-88,0,0
796,-128,0,0
797,-128,0,0
798,-120,0,0
799,-128,0,0
800,-128,0,0
801,-128,0,0
802,-104,0,0
803,-104,0,0
804,-88,0,0
805,-108,0,0
806,-112,0,0
807,-112,0,0
808,-96,0,0
809,-112,0,0
810,-96,0,0
811,-108,0,0
812,-100,0,0
813,-112,0,0
814,-120,0,0
815,-112,0,0
816,-128,0,0
817,-128,0,0
818,-104,0,0
819,-104,0,0
820,-108,0,0
821,-128,0,0
822,-120,0,0
823,-120,0,0
824,-112,0,0
825,-112,0,0
826,-104,0,0
827,-96,0,0
828,-100,0,0
829,-108,0,0
830,-108,0,0
831,-112,0,0
832,-92,0,0
833,-112,0,0
834,-92,0,0
835,-88,0,0
836,-84,0,0
837,-108,0,0
838,-84,0,0
839,-120,0,0
840,-120,0,0
841,-112,0,0
842,-108,0,0
843,-104,0,0
844,-128,0,0
845,-128,0,0
846,-112,0,0
847,-120,0,0
848,-120,0,0
849,-128,0,0
850,-112,0,0
851,-112,0,0
852,-104,0,0
853,-88,0,0
854,-96,0,0
855,-104,0,0
856,-120,0,0
857,-108,0,0
858,-112,0,0
859,-128,0,0
860,-112,0,0
861,-128,0,0
862,-128,0,0
863,-128,0,0
864,-104,0,0
865,-120,0,0
866,-108,0,0
867,-120,0,0
868,-128,0,0
869,-128,0,0
870,-120,0,0
871,-128,0,0
872,-128,0,0
873,-128,0,0
874,-112,0,0
875,-128,0,0
876,-104,0,0
877,-92,0,0
878,-112,0,0
879,-128,0,0
880,-128,0,0
881,-128,0,0
882,-120,0,0
883,-100,0,0
884,-112,0,0
885,-112,0,0
886,-120,0,0
887,-92,0,0
888,-96,0,0
889,-120,0,0
890,-112,0,0
891,-92,0,0
892,-112,0,0
893,-128,0,0
894,-112,0,0
895,-120,0,0
896,-92,0,0
897,-112,0,0
898,-100,0,0
899,-112,0,0
900,-88,0,0
901,-84,0,0
902,-88,0,0
903,-84,0,0
904,-72,0,0
905,-100,0,0
906,-104,0,0
907,-120,0,0
908,-128,0,0
909,-128,0,0
910,-96,0,0
911,-92,0,0
912,-108,0,0
913,-100,0,0
914,-112,0,0
915,-116,0,0
916,-120,0,0
917,-128,0,0
918,-120,0,0
919,-92,0,0
920,-120,0,0
921,-96,0,0
922,-120,0,0
923,-128,0,0
924,-112,0,0
925,-104,0,0
926,-108,0,0
927,-116,0,0
928,-104,0,0
929,-112,0,0
930,-116,0,0
931,-112,0,0
932,-120,0,0
933,-128,0,0
934,-120,0,0
935,-112,0,0
936,-88,0,0
937,-92,0,0
938,-104,0,0
939,-120,0,0
940,-104,0,0
941,-100,0,0
942,-120,0,0
943,-120,0,0
944,-104,0,0
945,-108,0,0
946,-104,0,0
947,-120,0,0
948,-116,0,0
949,-100,0,0
950,-96,0,0
951,-120,0,0
952,-108,0,0
953,-112,0,0
954,-112,0,0
955,-104,0,0
956,-92,0,0
957,-104,0,0
958,-112,0,0
959,-104,0,0
960,-112,0,0
961,-120,0,0
962,-108,0,0
963,-120,0,0
964,-120,0,0
965,-120,0,0
966,-120,0,0
967,-108,0,0
968,-120,0,0
969,-128,0,0
970,-128,0,0
971,-120,0,0
972,-108,0,0
973,-92,0,0
974,-100,0,0
975,-96,0,0
976,-96,0,0
977,-128,0,0
978,-116,0,0
979,-116,0,0
980,-128,0,0
981,-128,0,0
982,-116,0,0
983,-104,0,0
984,-112,0,0
985,-108,0,0
986,-108,0,0
987,-100,0,0
988,-104,0,0
989,-104,0,0
990,-120,0,0
991,-112,0,0
992,-92,0,0
993,-100,0,0
994,-120,0,0
995,-112,0,0
996,-120,0,0
997,-112,0,0
998,-96,0,0
999,-112,0,0
1000,-108,0,0
1001,-120,0,0
1002,-112,0,0
1003,-112,0,0
1004,-120,0,0
1005,-104,0,0
1006,-112,0,0
1007,-120,0,0
1008,-128,0,0
1009,-128,0,0
1010,-112,0,0
1011,-120,0,0
1012,-128,0,0
1013,-120,0,0
1014,-120,0,0
1015,-128,0,0
1016,-128,0,0
1017,-120,0,0
1018,-112,0,0
1019,-112,0,0
1020,-128,0,0
1021,-104,0,0
1022,-112,0,0
1023,-128,0,0
1024,-116,0,0
1025,-128,0,0
1026,-108,0,0
1027,-112,0,0
1028,-128,0,0
1029,-120,0,0
1030,-112,0,0
1031,-112,0,0
1032,-104,0,0
1033,-104,0,0
1034,-120,0,0
1035,-128,0,0
1036,-128,0,0
1037,-128,0,0
1038,-128,0,0
1039,-128,0,0
1040,-116,0,0
1041,-88,0,0
1042,-120,0,0
1043,-120,0,0
1044,-120,0,0
1045,-116,0,0
1046,-120,0,0
1047,-128,0,0
1048,-128,0,0
1049,-120,0,0
1050,-128,0,0
1051,-84,0,0
1052,-100,0,0
1053,-104,0,0
1054,-88,0,0
1055,-108,0,0
1056,-100,0,0
1057,-88,0,0
1058,-116,0,0
1059,-120,0,0
1060,-116,0,0
1061,-120,0,0
1062,-128,0,0
1063,-116,0,0
1064,-116,0,0
1065,-120,0,0
1066,-120,0,0
1067,-108,0,0
1068,-108,0,0
1069,-120,0,0
1070,-128,0,0
1071,-120,0,0
1072,-112,0,0
1073,-116,0,0
1074,-96,0,0
1075,-60,0,0
1076,-112,0,0
1077,-112,0,0
1078,-120,0,0
1079,-112,0,0
1080,-104,0,0
1081,-128,0,0
1082,-128,0,0
1083,-120,0,0
1084,-128,0,0
1085,-104,0,0
1086,-112,0,0
1087,-104,0,0
1088,-100,0,0
1089,-104,0,0
1090,-120,0,0
1091,-112,0,0
1092,-128,0,0
1093,-120,0,0
1094,-120,0,0
1095,-120,0,0
1096,-120,0,0
1097,-128,0,0
1098,-128,0,0
1099,-112,0,0
1100,-104,0,0
1101,-116,0,0
1102,-120,0,0
1103,-108,0,0
1104,-112,0,0
1105,-96,0,0
1106,-100,0,0
1107,-128,0,0
1108,-92,0,0
1109,-120,0,0
1110,-104,0,0
1111,-120,0,0
1112,-128,0,0
1113,-116,0,0
1114,-128,0,0
1115,-120,0,0
1116,-112,0,0
1117,-128,0,0
1118,-120,0,0
1119,-128,0,0
1120,-128,0,0
1121,-120,0,0
1122,-108,0,0
1123,-112,0,0
1124,-112,0,0
1125,-108,0,0
1126,-116,0,0
1127,-112,0,0
1128,-104,0,0
1129,-112,0,0
1130,-128,0,0
1131,-128,0,0
1132,-128,0,0
1133,-112,0,0
1134,-112,0,0
1135,-120,0,0
1136,-128,0,0
1137,-120,0,0
1138,-100,0,0
1139,-104,0,0
1140,-128,0,0
1141,-112,0,0
1142,-104,0,0
1143,-88,0,0
1144,-112,0,0
1145,-128,0,0
1146,-112,0,0
1147,-128,0,0
1148,-128,0,0
1149,-112,0,0
1150,-120,0,0
1151,-120,0,0
1152,-128,0,0
1153,-96,0,0
1154,-104,0,0
1155,-100,0,0
1156,-120,0,0
1157,-120,0,0
1158,-120,0,0
1159,-128,0,0
1160,-116,0,0
1161,-120,0,0
1162,-104,0,0
1163,-96,0,0
1164,-112,0,0
1165,-100,0,0
1166,-104,0,0
1167,-112,0,0
1168,-92,0,0
1169,-96,0,0
1170,-104,0,0
1171,-116,0,0
1172,-116,0,0
1173,-128,0,0
1174,-128,0,0
1175,-104,0,0
1176,-100,0,0
1177,-128,0,0
1178,-120,0,0
1179,-120,0,0
1180,-104,0,0
1181,-120,0,0
1182,-108,0,0
1183,-76,0,0
1184,-64,0,0
1185,-56,0,0
1186,-52,0,0
1187,-48,0,0
1188,-72,0,0
1189,-68,0,0
1190,-68,0,0
1191,-92,0,0
1192,-100,0,0
1193,-108,0,0
1194,-108,0,0
1195,-104,0,0
1196,-128,0,0
1197,-100,0,0
1198,-88,0,0
1199,-84,0,0
1200,-112,0,0
1201,-112,0,0
1202,-112,0,0
1203,-120,0,0
1204,-112,0,0
1205,-112,0,0
1206,-96,0,0
1207,-100,0,0
1208,-108,0,0
1209,-120,0,0
1210,-120,0,0
1211,-120,0,0
1212,-120,0,0
1213,-92,0,0
1214,-100,0,0
1215,-112,0,0
1216,-84,0,0
1217,-108,0,0
1218,-108,0,0
1219,-112,0,0
1220,-128,0,0
1221,-128,0,0
1222,-112,0,0
1223,-112,0,0
1224,-92,0,0
1225,-104,0,0
1226,-120,0,0
1227,-104,0,0
1228,-104,0,0
1229,-116,0,0
1230,-120,0,0
1231,-120,0,0
1232,-108,0,0
1233,-128,0,0
1234,-112,0,0
1235,-128,0,0
1236,-112,0,0
1237,-112,0,0
1238,-112,0,0
1239,-120,0,0
1240,-108,0,0
1241,-116,0,0
1242,-112,0,0
1243,-120,0,0
1244,-116,0,0
1245,-128,0,0
1246,-112,0,0
1247,-128,0,0
1248,-120,0,0
1249,-128,0,0
1250,-112,0,0
1251,-120,0,0
1252,-112,0,0
1253,-116,0,0
1254,-116,0,0
1255,-120,0,0
1256,-128,0,0
1257,-128,0,0
1258,-128,0,0
1259,-108,0,0
1260,-92,0,0
1261,-108,0,0
1262,-128,0,0
1263,-128,0,0
1264,-128,0,0
1265,-120,0,0
1266,-120,0,0
1267,-128,0,0
1268,-100,0,0
1269,-108,0,0
1270,-120,0,0
1271,-120,0,0
1272,-108,0,0
1273,-104,0,0
1274,-120,0,0
1275,-120,0,0
1276,-128,0,0
1277,-104,0,0
1278,-120,0,0
1279,-104,0,0
1280,-120,0,0
1281,-128,0,0
1282,-128,0,0
1283,-120,0,0
1284,-120,0,0
1285,-120,0,0
1286,-104,0,0
1287,-92,0,0
1288,-104,0,0
1289,-112,0,0
1290,-120,0,0
1291,-128,0,0
1292,-128,0,0
1293,-120,0,0
1294,-112,0,0
1295,-88,0,0
1296,-112,0,0
1297,-120,0,0
1298,-100,0,0
1299,-108,0,0
1300,-96,0,0
1301,-112,0,0
1302,-120,0,0
1303,-112,0,0
1304,-100,0,0
1305,-120,0,0
1306,-112,0,0
1307,-112,0,0
1308,-112,0,0
1309,-128,0,0
1310,-128,0,0
1311,-120,0,0
1312,-120,0,0
1313,-100,0,0
1314,-84,0,0
1315,-128,0,0
1316,-104,0,0
1317,-116,0,0
1318,-120,0,0
1319,-116,0,0
1320,-112,0,0
1321,-112,0,0
1322,-100,0,0
1323,-128,0,0
1324,-128,0,0
1325,-128,0,0
1326,-120,0,0
1327,-120,0,0
1328,-116,0,0
1329,-120,0,0
1330,-120,0,0
1331,-112,0,0
1332,-120,0,0
1333,-128,0,0
1334,-120,0,0
1335,-112,0,0
1336,-96,0,0
1337,-120,0,0
1338,-120,0,0
1339,-108,0,0
1340,-104,0,0
1341,-104,0,0
1342,-96,0,0
1343,-120,0,0
1344,-128,0,0
1345,-128,0,0
1346,-128,0,0
1347,-120,0,0
1348,-112,0,0
1349,-120,0,0
1350,-120,0,0
1351,-120,0,0
1352,-116,0,0
1353,-104,0,0
1354,-112,0,0
1355,-120,0,0
1356,-100,0,0
1357,-116,0,0
1358,-116,0,0
1359,-104,0,0
1360,-104,0,0
1361,-72,0,0
1362,-104,0,0
1363,-120,0,0
1364,-120,0,0
1365,-120,0,0
1366,-120,0,0
1367,-128,0,0
1368,-128,0,0
1369,-116,0,0
1370,-104,0,0
1371,-88,0,0
1372,-96,0,0
1373,-88,0,0
1374,-112,0,0
1375,-104,0,0
1376,-84,0,0
1377,-84,0,0
1378,-104,0,0
1379,-112,0,0
1380,-112,0,0
1381,-112,0,0
1382,-120,0,0
1383,-112,0,0
1384,-112,0,0
1385,-112,0,0
1386,-100,0,0
1387,-80,0,0
1388,-108,0,0
1389,-92,0,0
1390,-84,0,0
1391,-128,0,0
1392,-104,0,0
1393,-100,0,0
1394,-128,0,0
1395,-128,0,0
1396,-120,0,0
1397,-112,0,0
1398,-108,0,0
1399,-128,0,0
1400,-116,0,0
1401,-120,0,0
1402,-120,0,0
1403,-108,0,0
1404,-116,0,0
1405,-96,0,0
1406,-112,0,0
1407,-120,0,0
1408,-120,0,0
1409,-104,0,0
1410,-108,0,0
1411,-100,0,0
1412,-100,0,0
1413,-112,0,0
1414,-128,0,0
1415,-120,0,0
1416,-128,0,0
1417,-120,0,0
1418,-112,0,0
1419,-112,0,0
1420,-128,0,0
1421,-128,0,0
1422,-128,0,0
1423,-128,0,0
1424,-116,0,0
1425,-96,0,0
1426,-120,0,0
1427,-112,0,0
1428,-120,0,0
1429,-128,0,0
1430,-112,0,0
1431,-120,0,0
1432,-104,0,0
1433,-120,0,0
1434,-104,0,0
1435,-108,0,0
1436,-112,0,0
1437,-112,0,0
1438,-112,0,0
1439,-128,0,0
1440,-120,0,0
1441,-112,0,0
1442,-116,0,0
1443,-112,0,0
1444,-120,0,0
1445,-120,0,0
1446,-116,0,0
1447,-120,0,0
1448,-76,0,0
1449,-68,0,0
1450,-68,0,0
1451,-88,0,0
1452,-96,0,0
1453,-88,0,0
1454,-120,0,0
1455,-116,0,0
1456,-104,0,0
1457,-108,0,0
1458,-108,0,0
1459,-104,0,0
1460,-108,0,0
1461,-116,0,0
1462,-116,0,0
1463,-128,0,0
1464,-128,0,0
1465,-120,0,0
1466,-108,0,0
1467,-112,0,0
1468,-112,0,0
1469,-120,0,0
1470,-108,0,0
1471,-104,0,0
1472,-112,0,0
1473,-88,0,0
1474,-112,0,0
1475,-128,0,0
1476,-128,0,0
1477,-104,0,0
1478,-128,0,0
1479,-120,0,0
1480,-120,0,0
1481,-128,0,0
1482,-120,0,0
1483,-88,0,0
1484,-84,0,0
1485,-116,0,0
1486,-120,0,0
1487,-128,0,0
1488,-96,0,0
1489,-92,0,0
1490,-96,0,0
1491,-96,0,0
1492,-108,0,0
1493,-116,0,0
1494,-120,0,0
1495,-128,0,0
1496,-120,0,0
