sweep,H,L,T
124,-52,0,0
125,-32,0,0
126,-32,0,0
127,-52,0,0
128,-48,0,0
129,-48,0,0
130,-40,0,0
131,-32,0,0
132,-32,0,0
133,-32,0,0
134,-44,0,0
135,-28,0,0
136,-52,0,0
137,-40,0,0
138,-44,0,0
139,-32,0,0
140,-44,0,0
141,-56,0,0
142,-24,0,0
143,-28,0,0
144,-32,0,0
145,-20,0,0
146,-20,0,0
147,-32,0,0
148,-28,0,0
149,-52,0,0
150,-16,0,0
151,-24,0,0
152,-60,0,0
153,-44,0,0
154,-40,0,0
155,-48,0,0
156,-56,0,0
157,-40,0,0
158,-32,0,0
159,-44,0,0
160,-24,0,0
161,-24,0,0
162,-32,0,0
163,-36,0,0
164,-32,0,0
165,-20,0,0
166,-32,0,0
167,-24,0,0
168,-68,0,0
169,-52,0,0
170,-52,0,0
171,-44,0,0
172,-44,0,0
173,-40,0,0
174,-28,0,0
175,-24,0,0
176,-20,0,0
177,-28,0,0
178,-20,0,0
179,-32,0,0
180,-36,0,0
181,-36,0,0
182,-68,0,0
183,-28,0,0
184,-16,0,0
185,-28,0,0
186,-16,0,0
187,-20,0,0
188,-20,0,0
189,-20,0,0
190,-28,0,0
191,-24,0,0
192,-40,0,0
193,-32,0,0
194,-36,0,0
195,-32,0,0
196,-16,0,0
197,-24,0,0
198,-36,0,0
199,-36,0,0
200,-44,0,0
201,-56,0,0
202,-44,0,0
203,-32,0,0
204,-32,0,0
205,-28,0,0
206,-44,0,0
207,-80,0,0
208,-84,0,0
209,-60,0,0
210,-48,0,0
211,-12,0,0
212,-32,0,0
213,-20,0,0
214,-24,0,0
215,-44,0,0
216,-40,0,0
217,-48,0,0
218,-28,0,0
219,-36,0,0
220,-28,0,0
221,-20,0,0
222,-28,0,0
223,-16,0,0
224,-28,0,0
225,-44,0,0
226,-52,0,0
227,-44,0,0
228,-32,0,0
229,-40,0,0
230,-36,0,0
231,-52,0,0
232,-48,0,0
233,-48,0,0
234,-36,0,0
235,-40,0,0
236,-32,0,0
237,-32,0,0
238,-24,0,0
239,-32,0,0
240,-40,0,0
241,-36,0,0
242,-24,0,0
243,-52,0,0
244,-20,0,0
245,-40,0,0
246,-28,0,0
247,-40,0,0
248,-56,0,0
249,-68,0,0
250,-64,0,0
251,-64,0,0
252,-20,0,0
253,-32,0,0
254,-12,0,0
255,-36,0,0
256,-28,0,0
257,-40,0,0
258,-36,0,0
259,-36,0,0
260,-32,0,0
261,-24,0,0
262,-56,0,0
263,-40,0,0
264,-40,0,0
265,-36,0,0
266,-40,0,0
267,-16,0,0
268,-16,0,0
269,-16,0,0
270,-24,0,0
271,-20,0,0
272,-52,0,0
273,-32,0,0
274,-36,0,0
275,-44,0,0
276,-28,0,0
277,-20,0,0
278,-28,0,0
279,-40,0,0
280,-28,0,0
281,-32,0,0
282,-28,0,0
283,-36,0,0
284,-24,0,0
285,-52,0,0
286,-24,0,0
287,-24,0,0
288,-40,0,0
289,-8,0,0
290,-40,0,0
291,-16,0,0
292,-32,0,0
293,-28,0,0
294,-48,0,0
295,-48,0,0
296,-28,0,0
297,-44,0,0
298,-16,0,0
299,-16,0,0
300,-8,0,0
301,-40,0,0
302,-32,0,0
303,-20,0,0
304,-24,0,0
305,-48,0,0
306,-52,0,0
307,-36,0,0
308,-32,0,0
309,-20,0,0
310,-28,0,0
311,-28,0,0
312,-48,0,0
313,-44,0,0
314,-36,0,0
315,-40,0,0
316,-40,0,0
317,-28,0,0
318,-32,0,0
319,-24,0,0
320,-40,0,0
321,-40,0,0
322,-40,0,0
323,-24,0,0
324,-28,0,0
325,-28,0,0
326,-12,0,0
327,-44,0,0
328,-40,0,0
329,-28,0,0
330,-48,0,0
331,-28,0,0
332,-28,0,0
333,-32,0,0
334,-24,0,0
335,-24,0,0
336,-8,0,0
337,-32,0,0
338,-24,0,0
339,-44,0,0
340,-48,0,0
341,-12,0,0
342,-16,0,0
343,-36,0,0
344,-48,0,0
345,-60,0,0
346,-36,0,0
347,-48,0,0
348,-20,0,0
349,-8,0,0
350,-20,0,0
351,-48,0,0
352,-44,0,0
353,-28,0,0
354,-24,0,0
355,-20,0,0
356,-56,0,0
357,-40,0,0
358,-40,0,0
359,-40,0,0
360,-48,0,0
361,-48,0,0
362,-36,0,0
363,-24,0,0
364,-28,0,0
365,-52,0,0
366,-36,0,0
367,-36,0,0
368,-24,0,0
369,-8,0,0
370,-56,0,0
371,-24,0,0
372,-16,0,0
373,-40,0,0
374,-24,0,0
375,-52,0,0
376,-32,0,0
377,-28,0,0
378,-16,0,0
379,-20,0,0
380,-48,0,0
381,-24,0,0
382,-36,0,0
383,-56,0,0
384,-52,0,0
385,-40,0,0
386,-40,0,0
387,-44,0,0
388,-40,0,0
389,-48,0,0
390,-52,0,0
391,-24,0,0
392,-40,0,0
393,-28,0,0
394,-72,0,0
395,-28,0,0
396,-24,0,0
397,-12,0,0
398,-24,0,0
399,-20,0,0
400,4,0,0
401,-16,0,0
402,-40,0,0
403,-28,0,0
404,-40,0,0
405,-52,0,0
406,-12,0,0
407,-44,0,0
408,-44,0,0
409,-52,0,0
410,-44,0,0
411,-20,0,0
412,-40,0,0
413,-20,0,0
414,-16,0,0
415,-56,0,0
416,-28,0,0
417,-32,0,0
418,-28,0,0
419,-8,0,0
420,-16,0,0
421,-40,0,0
422,-52,0,0
423,-56,0,0
424,-56,0,0
425,-40,0,0
426,-40,0,0
427,-32,0,0
428,-44,0,0
429,-60,0,0
430,-48,0,0
431,-36,0,0
432,-56,0,0
433,-16,0,0
434,-24,0,0
435,-32,0,0
436,-72,0,0
437,-24,0,0
438,-44,0,0
439,-52,0,0
440,-44,0,0
441,-44,0,0
442,-56,0,0
443,-48,0,0
444,-36,0,0
445,-28,0,0
446,-16,0,0
447,-16,0,0
448,-36,0,0
449,-36,0,0
450,-40,0,0
451,-28,0,0
452,-36,0,0
453,-16,0,0
454,-4,0,0
455,-48,0,0
456,-28,0,0
457,-24,0,0
458,-20,0,0
459,-40,0,0
460,-36,0,0
461,-36,0,0
462,-56,0,0
463,-48,0,0
464,-68,0,0
465,-28,0,0
466,-36,0,0
467,-28,0,0
468,-36,0,0
469,-40,0,0
470,-20,0,0
471,-36,0,0
472,-20,0,0
473,-8,0,0
474,-16,0,0
475,-36,0,0
476,-24,0,0
477,-16,0,0
478,-12,0,0
479,-8,0,0
480,-20,0,0
481,-20,0,0
482,-36,0,0
483,-44,0,0
484,-40,0,0
485,-28,0,0
486,-60,0,0
487,-48,0,0
488,-16,0,0
489,-32,0,0
490,-52,0,0
491,-60,0,0
492,-44,0,0
493,-80,0,0
494,-44,0,0
495,-40,0,0
496,-48,0,0
497,-40,0,0
498,-52,0,0
499,-52,0,0
500,-48,0,0
501,-56,0,0
502,-24,0,0
503,-40,0,0
504,-52,0,0
505,-28,0,0
506,-20,0,0
507,-24,0,0
508,-24,0,0
509,-40,0,0
510,-44,0,0
511,-44,0,0
512,-40,0,0
513,-28,0,0
514,-44,0,0
515,-36,0,0
516,-24,0,0
517,-32,0,0
518,-36,0,0
519,-64,0,0
520,-40,0,0
521,-52,0,0
522,-24,0,0
523,-36,0,0
524,-24,0,0
525,-28,0,0
526,-24,0,0
527,-40,0,0
528,-40,0,0
529,-72,0,0
530,-56,0,0
531,-20,0,0
532,-36,0,0
533,-24,0,0
534,-32,0,0
535,-24,0,0
536,-32,0,0
537,-36,0,0
538,-20,0,0
539,-32,0,0
540,-40,0,0
541,-52,0,0
542,-28,0,0
543,-20,0,0
544,-28,0,0
545,-28,0,0
546,-36,0,0
547,-52,0,0
548,-56,0,0
549,-40,0,0
550,-32,0,0
551,-64,0,0
552,-28,0,0
553,-20,0,0
554,-24,0,0
555,-44,0,0
556,-44,0,0
557,-40,0,0
558,-24,0,0
559,-40,0,0
560,-32,0,0
561,-36,0,0
562,-28,0,0
563,-48,0,0
564,-36,0,0
565,-12,0,0
566,-28,0,0
567,-32,0,0
568,-36,0,0
569,-44,0,0
570,-8,0,0
571,-32,0,0
572,-32,0,0
573,-40,0,0
574,-16,0,0
575,-16,0,0
576,-8,0,0
577,-12,0,0
578,-24,0,0
579,-64,0,0
580,-32,0,0
581,-32,0,0
582,-16,0,0
583,-28,0,0
584,-20,0,0
585,-20,0,0
586,-28,0,0
587,-40,0,0
588,-24,0,0
589,-56,0,0
590,-60,0,0
591,-20,0,0
592,-12,0,0
593,0,0,0
594,-40,0,0
595,-48,0,0
596,-64,0,0
597,-52,0,0
598,-20,0,0
599,-52,0,0
600,-36,0,0
601,-48,0,0
602,-52,0,0
603,-28,0,0
604,-32,0,0
605,-32,0,0
606,-32,0,0
607,-40,0,0
608,-36,0,0
609,-12,0,0
610,-24,0,0
611,-36,0,0
612,-36,0,0
613,-32,0,0
614,-8,0,0
615,-12,0,0
616,-16,0,0
617,-36,0,0
618,-40,0,0
619,-40,0,0
620,-36,0,0
621,-32,0,0
622,-44,0,0
623,-48,0,0
624,-44,0,0
625,-24,0,0
626,-32,0,0
627,-32,0,0
628,-24,0,0
629,-24,0,0
630,-32,0,0
631,-36,0,0
632,-40,0,0
633,-28,0,0
634,-12,0,0
635,-16,0,0
636,-12,0,0
637,-8,0,0
638,-32,0,0
639,-24,0,0
640,-48,0,0
641,-36,0,0
642,-36,0,0
643,-24,0,0
644,-32,0,0
645,-64,0,0
646,-64,0,0
647,-72,0,0
648,-40,0,0
649,-44,0,0
650,-52,0,0
651,-40,0,0
652,-20,0,0
653,-20,0,0
654,-28,0,0
655,-24,0,0
656,-40,0,0
657,-32,0,0
658,-36,0,0
659,-36,0,0
660,-20,0,0
661,-16,0,0
662,-12,0,0
663,-44,0,0
664,-24,0,0
665,-32,0,0
666,-16,0,0
667,-40,0,0
668,-12,0,0
669,-4,0,0
670,-20,0,0
671,-48,0,0
672,-56,0,0
673,-80,0,0
674,-48,0,0
675,-40,0,0
676,-24,0,0
677,-40,0,0
678,-32,0,0
679,-40,0,0
680,-56,0,0
681,-32,0,0
682,-32,0,0
683,-20,0,0
684,-28,0,0
685,-40,0,0
686,-52,0,0
687,-52,0,0
688,-44,0,0
689,-36,0,0
690,-20,0,0
691,-48,0,0
692,-32,0,0
693,-40,0,0
694,-56,0,0
695,-40,0,0
696,-52,0,0
697,-56,0,0
698,-60,0,0
699,-56,0,0
700,-40,0,0
701,-44,0,0
702,-36,0,0
703,-24,0,0
704,-48,0,0
705,-36,0,0
706,-28,0,0
707,-12,0,0
708,-52,0,0
709,-40,0,0
710,-24,0,0
711,-28,0,0
712,-24,0,0
713,-28,0,0
714,-28,0,0
715,-4,0,0
716,-20,0,0
717,-20,0,0
718,-24,0,0
719,-48,0,0
720,-28,0,0
721,-52,0,0
722,-32,0,0
723,-60,0,0
724,-36,0,0
725,-36,0,0
726,-12,0,0
727,-16,0,0
728,-28,0,0
729,-24,0,0
730,-20,0,0
731,-32,0,0
732,-24,0,0
733,-36,0,0
734,-40,0,0
735,-20,0,0
736,-8,0,0
737,-24,0,0
738,-20,0,0
739,-48,0,0
740,-56,0,0
741,-44,0,0
742,-20,0,0
743,-28,0,0
744,-40,0,0
745,-32,0,0
746,-28,0,0
747,-44,0,0
748,-40,0,0
749,-48,0,0
750,-36,0,0
751,-44,0,0
752,-32,0,0
753,-40,0,0
754,0,0,0
755,-16,0,0
756,-8,0,0
757,-12,0,0
758,-8,0,0
759,-16,0,0
760,-36,0,0
761,-32,0,0
762,-40,0,0
763,-36,0,0
764,-36,0,0
765,-44,0,0
766,-40,0,0
767,-36,0,0
768,-40,0,0
769,-32,0,0
770,-44,0,0
771,-40,0,0
772,-44,0,0
773,-44,0,0
774,-36,0,0
775,-40,0,0
776,-32,0,0
777,-32,0,0
778,-28,0,0
779,-44,0,0
780,-44,0,0
781,-36,0,0
782,-48,0,0
783,-32,0,0
784,-28,0,0
785,-36,0,0
786,-24,0,0
787,-12,0,0
788,-20,0,0
789,-24,0,0
790,-4,0,0
791,-16,0,0
792,-24,0,0
793,-20,0,0
794,-40,0,0
795,-24,0,0
796,-24,0,0
797,-32,0,0
798,-52,0,0
799,-60,0,0
800,-40,0,0
801,-32,0,0
802,-24,0,0
803,-40,0,0
804,-56,0,0
805,-48,0,0
806,-36,0,0
807,-32,0,0
808,-32,0,0
809,-28,0,0
810,-32,0,0
811,-28,0,0
812,-28,0,0
813,-40,0,0
814,-36,0,0
815,-40,0,0
816,-48,0,0
817,-20,0,0
818,-44,0,0
819,-52,0,0
820,-52,0,0
821,-32,0,0
822,-32,0,0
823,-32,0,0
824,-48,0,0
825,-44,0,0
826,-40,0,0
827,-20,0,0
828,-16,0,0
829,-20,0,0
830,-60,0,0
831,-40,0,0
832,-16,0,0
833,-32,0,0
834,-20,0,0
835,-20,0,0
836,-24,0,0
837,-44,0,0
838,-56,0,0
839,-44,0,0
840,-36,0,0
841,-28,0,0
842,-32,0,0
843,-24,0,0
844,-32,0,0
845,-32,0,0
846,-44,0,0
847,-24,0,0
848,-24,0,0
849,-28,0,0
850,-32,0,0
851,-20,0,0
852,-28,0,0
853,-32,0,0
854,-20,0,0
855,-40,0,0
856,-36,0,0
857,-44,0,0
858,-48,0,0
859,-24,0,0
860,-28,0,0
861,-44,0,0
862,-40,0,0
863,-36,0,0
864,-32,0,0
865,-36,0,0
866,-20,0,0
867,-40,0,0
868,-16,0,0
869,-16,0,0
870,-24,0,0
871,-32,0,0
872,-48,0,0
873,-32,0,0
874,-44,0,0
875,-40,0,0
876,-36,0,0
877,-28,0,0
878,-36,0,0
879,-28,0,0
880,-32,0,0
881,-56,0,0
882,-52,0,0
883,-44,0,0
884,-40,0,0
885,-28,0,0
886,-16,0,0
887,-24,0,0
888,-40,0,0
889,-52,0,0
890,-12,0,0
891,-32,0,0
892,-32,0,0
893,-32,0,0
894,-24,0,0
895,-36,0,0
896,-28,0,0
897,-52,0,0
898,-44,0,0
899,-28,0,0
900,-36,0,0
901,-36,0,0
902,-44,0,0
903,-40,0,0
904,-52,0,0
905,-36,0,0
906,-16,0,0
907,-48,0,0
908,-36,0,0
909,-28,0,0
910,-40,0,0
911,-28,0,0
912,-28,0,0
913,-44,0,0
914,-20,0,0
915,-40,0,0
916,-48,0,0
917,-40,0,0
918,-32,0,0
919,-48,0,0
920,-40,0,0
921,-48,0,0
922,-40,0,0
923,-32,0,0
924,-52,0,0
925,-44,0,0
926,-44,0,0
927,-40,0,0
928,-48,0,0
929,-52,0,0
930,-24,0,0
931,-24,0,0
932,-40,0,0
933,-32,0,0
934,-40,0,0
935,-12,0,0
936,-40,0,0
937,-36,0,0
938,-36,0,0
939,-44,0,0
940,-48,0,0
941,-36,0,0
942,-32,0,0
943,-32,0,0
944,-32,0,0
945,-16,0,0
946,-40,0,0
947,-32,0,0
948,-16,0,0
949,-36,0,0
950,-44,0,0
951,-40,0,0
952,-28,0,0
953,-28,0,0
954,-24,0,0
955,-44,0,0
956,-28,0,0
957,-48,0,0
958,-36,0,0
959,-52,0,0
960,-40,0,0
961,-28,0,0
962,-32,0,0
963,-32,0,0
964,-48,0,0
965,-20,0,0
966,-40,0,0
967,-40,0,0
968,-56,0,0
969,-48,0,0
970,-52,0,0
971,-52,0,0
972,-40,0,0
973,-48,0,0
974,-56,0,0
975,-36,0,0
976,-28,0,0
977,-44,0,0
978,-40,0,0
979,-36,0,0
980,-16,0,0
981,-8,0,0
982,-32,0,0
983,-36,0,0
984,-32,0,0
985,-36,0,0
986,-40,0,0
987,-12,0,0
988,-24,0,0
989,-40,0,0
990,-56,0,0
991,-68,0,0
992,-48,0,0
993,-48,0,0
994,-40,0,0
995,-44,0,0
996,-32,0,0
997,-44,0,0
998,-40,0,0
999,-24,0,0
1000,-36,0,0
1001,-24,0,0
1002,-48,0,0
1003,-40,0,0
1004,-36,0,0
1005,-28,0,0
1006,-32,0,0
1007,-36,0,0
1008,-68,0,0
1009,-80,0,0
1010,-72,0,0
1011,-44,0,0
1012,-28,0,0
1013,-32,0,0
1014,-40,0,0
1015,-56,0,0
1016,-36,0,0
1017,-40,0,0
1018,-32,0,0
1019,-36,0,0
1020,-40,0,0
1021,-32,0,0
1022,-60,0,0
1023,-48,0,0
1024,-36,0,0
1025,-56,0,0
1026,-52,0,0
1027,-44,0,0
1028,-36,0,0
1029,-52,0,0
1030,-44,0,0
1031,-64,0,0
1032,-52,0,0
1033,-52,0,0
1034,-32,0,0
1035,-36,0,0
1036,-52,0,0
1037,-40,0,0
1038,-32,0,0
1039,-40,0,0
1040,-48,0,0
1041,-44,0,0
1042,-24,0,0
1043,-24,0,0
1044,-32,0,0
1045,-40,0,0
1046,-24,0,0
1047,-16,0,0
1048,-28,0,0
1049,0,0,0
1050,-12,0,0
1051,-8,0,0
1052,-36,0,0
1053,-36,0,0
1054,-36,0,0
1055,-44,0,0
1056,-44,0,0
1057,-32,0,0
1058,-28,0,0
1059,-24,0,0
1060,-56,0,0
1061,-52,0,0
1062,-72,0,0
1063,-60,0,0
1064,-28,0,0
1065,-64,0,0
1066,-64,0,0
1067,-44,0,0
1068,-44,0,0
1069,-24,0,0
1070,-40,0,0
1071,-64,0,0
1072,-32,0,0
1073,-24,0,0
1074,-24,0,0
1075,-40,0,0
1076,-48,0,0
1077,-40,0,0
1078,-24,0,0
1079,-36,0,0
1080,-16,0,0
1081,-28,0,0
1082,-44,0,0
1083,-60,0,0
1084,-52,0,0
1085,-36,0,0
1086,-64,0,0
1087,-44,0,0
1088,-56,0,0
1089,-24,0,0
1090,-24,0,0
1091,-48,0,0
1092,-36,0,0
1093,-36,0,0
1094,-40,0,0
1095,-44,0,0
1096,-36,0,0
1097,-36,0,0
1098,-40,0,0
1099,-48,0,0
1100,-28,0,0
1101,-68,0,0
1102,-60,0,0
1103,-32,0,0
1104,-44,0,0
1105,-28,0,0
1106,-32,0,0
1107,-36,0,0
1108,-36,0,0
1109,-36,0,0
1110,-36,0,0
1111,-36,0,0
1112,-40,0,0
1113,-36,0,0
1114,-32,0,0
1115,-72,0,0
1116,-16,0,0
1117,-16,0,0
1118,-28,0,0
1119,-36,0,0
1120,-32,0,0
1121,-32,0,0
1122,-36,0,0
1123,-24,0,0
1124,-20,0,0
1125,-20,0,0
1126,-20,0,0
1127,-8,0,0
1128,-16,0,0
1129,-20,0,0
1130,-16,0,0
1131,-24,0,0
1132,-28,0,0
1133,-20,0,0
1134,-32,0,0
1135,-48,0,0
1136,-48,0,0
1137,-44,0,0
1138,-24,0,0
1139,-28,0,0
1140,-20,0,0
1141,-12,0,0
1142,-12,0,0
1143,-32,0,0
1144,-48,0,0
1145,-24,0,0
1146,-44,0,0
1147,-24,0,0
1148,-40,0,0
1149,-40,0,0
1150,-32,0,0
1151,-24,0,0
1152,-60,0,0
1153,-32,0,0
1154,-32,0,0
1155,-24,0,0
1156,-16,0,0
1157,-8,0,0
1158,-12,0,0
1159,-32,0,0
1160,-32,0,0
1161,-36,0,0
1162,-28,0,0
1163,-28,0,0
1164,-32,0,0
1165,-32,0,0
1166,-32,0,0
1167,-24,0,0
1168,-28,0,0
1169,-20,0,0
1170,-40,0,0
1171,-40,0,0
1172,-28,0,0
1173,-36,0,0
1174,-52,0,0
1175,-44,0,0
1176,-36,0,0
1177,-16,0,0
1178,-12,0,0
1179,-44,0,0
1180,-40,0,0
1181,-40,0,0
1182,-40,0,0
1183,-32,0,0
1184,-24,0,0
1185,-40,0,0
1186,-12,0,0
1187,-20,0,0
1188,-28,0,0
1189,-28,0,0
1190,-44,0,0
1191,-40,0,0
1192,-12,0,0
1193,-24,0,0
1194,-36,0,0
1195,-48,0,0
1196,-52,0,0
1197,-16,0,0
1198,-36,0,0
1199,-20,0,0
1200,-24,0,0
1201,-56,0,0
1202,-40,0,0
1203,-32,0,0
1204,-20,0,0
1205,-40,0,0
1206,-40,0,0
1207,-40,0,0
1208,-52,0,0
1209,-52,0,0
1210,-44,0,0
1211,-64,0,0
1212,-52,0,0
1213,-28,0,0
1214,-32,0,0
1215,-12,0,0
1216,-32,0,0
1217,-44,0,0
1218,-48,0,0
1219,-36,0,0
1220,-24,0,0
1221,-20,0,0
1222,-28,0,0
1223,-20,0,0
1224,-28,0,0
1225,-20,0,0
1226,-40,0,0
1227,-24,0,0
1228,-32,0,0
1229,-64,0,0
1230,-44,0,0
1231,-36,0,0
1232,-40,0,0
1233,-48,0,0
1234,-36,0,0
1235,-48,0,0
1236,-36,0,0
1237,-28,0,0
1238,-28,0,0
1239,-20,0,0
1240,-8,0,0
1241,-32,0,0
1242,-32,0,0
1243,-20,0,0
1244,-44,0,0
1245,-72,0,0
1246,-60,0,0
1247,-28,0,0
1248,-28,0,0
1249,-24,0,0
1250,-32,0,0
1251,-12,0,0
1252,-20,0,0
1253,-28,0,0
1254,-36,0,0
1255,-28,0,0
1256,-28,0,0
1257,-44,0,0
1258,-44,0,0
1259,-44,0,0
1260,-28,0,0
1261,-16,0,0
1262,-24,0,0
1263,-8,0,0
1264,-28,0,0
1265,-24,0,0
1266,-44,0,0
1267,-32,0,0
1268,-24,0,0
1269,-12,0,0
1270,-24,0,0
1271,-36,0,0
1272,-36,0,0
1273,-56,0,0
1274,-44,0,0
1275,-36,0,0
1276,-36,0,0
1277,-24,0,0
1278,-4,0,0
1279,-28,0,0
1280,-20,0,0
1281,-24,0,0
1282,-20,0,0
1283,-20,0,0
1284,-40,0,0
1285,-64,0,0
1286,-32,0,0
1287,-8,0,0
1288,-36,0,0
1289,-52,0,0
1290,-32,0,0
1291,-32,0,0
1292,-36,0,0
1293,-16,0,0
1294,-36,0,0
1295,-16,0,0
1296,-36,0,0
1297,-24,0,0
1298,-48,0,0
1299,-36,0,0
1300,-40,0,0
1301,-76,0,0
1302,-80,0,0
1303,-28,0,0
1304,-44,0,0
1305,-32,0,0
1306,-64,0,0
1307,-44,0,0
1308,-44,0,0
1309,-44,0,0
1310,-56,0,0
1311,-28,0,0
1312,-28,0,0
1313,-20,0,0
1314,-56,0,0
1315,-44,0,0
1316,-48,0,0
1317,-36,0,0
1318,-44,0,0
1319,-32,0,0
1320,-44,0,0
1321,-28,0,0
1322,-20,0,0
1323,-32,0,0
1324,-40,0,0
1325,-52,0,0
1326,-28,0,0
1327,-32,0,0
1328,-12,0,0
1329,-20,0,0
1330,-44,0,0
1331,-24,0,0
1332,-52,0,0
1333,-44,0,0
1334,-44,0,0
1335,-56,0,0
1336,-64,0,0
1337,-40,0,0
1338,-32,0,0
1339,-32,0,0
1340,-28,0,0
1341,-32,0,0
1342,-24,0,0
1343,-56,0,0
1344,-24,0,0
1345,-36,0,0
1346,-12,0,0
1347,-12,0,0
1348,-32,0,0
1349,-44,0,0
1350,-48,0,0
1351,-40,0,0
1352,-48,0,0
1353,-40,0,0
1354,-40,0,0
1355,-36,0,0
1356,-60,0,0
1357,-36,0,0
1358,-40,0,0
1359,-44,0,0
1360,-44,0,0
1361,-28,0,0
1362,-44,0,0
1363,-48,0,0
1364,0,0,0
1365,-8,0,0
1366,-28,0,0
1367,-12,0,0
1368,-20,0,0
1369,-36,0,0
1370,-16,0,0
1371,-32,0,0
1372,-24,0,0
1373,-24,0,0
1374,-28,0,0
1375,-32,0,0
1376,-60,0,0
1377,-52,0,0
1378,-28,0,0
1379,-36,0,0
1380,-44,0,0
1381,-32,0,0
1382,-76,0,0
1383,-48,0,0
1384,-52,0,0
1385,-44,0,0
1386,-52,0,0
1387,-16,0,0
1388,-24,0,0
1389,-20,0,0
1390,-28,0,0
1391,-40,0,0
1392,-32,0,0
1393,-28,0,0
1394,-24,0,0
1395,-24,0,0
1396,-52,0,0
1397,-36,0,0
1398,-32,0,0
1399,-36,0,0
1400,-36,0,0
1401,-68,0,0
1402,-56,0,0
1403,-28,0,0
1404,-40,0,0
1405,-60,0,0
1406,-48,0,0
1407,-20,0,0
1408,-40,0,0
1409,-28,0,0
1410,-36,0,0
1411,-32,0,0
1412,-12,0,0
1413,-28,0,0
1414,-12,0,0
1415,-16,0,0
1416,-24,0,0
1417,-32,0,0
1418,-36,0,0
1419,-48,0,0
1420,-28,0,0
1421,-40,0,0
1422,-40,0,0
1423,-36,0,0
1424,-36,0,0
1425,-16,0,0
1426,-48,0,0
1427,-40,0,0
1428,-36,0,0
1429,-48,0,0
1430,-60,0,0
1431,-56,0,0
1432,-28,0,0
1433,-64,0,0
1434,-40,0,0
1435,-24,0,0
1436,-44,0,0
1437,-32,0,0
1438,-40,0,0
1439,-36,0,0
1440,-52,0,0
1441,-48,0,0
1442,-56,0,0
1443,-32,0,0
1444,-16,0,0
1445,-36,0,0
1446,-44,0,0
1447,-32,0,0
1448,-52,0,0
1449,-60,0,0
1450,-56,0,0
1451,-44,0,0
1452,-52,0,0
1453,-28,0,0
1454,-28,0,0
1455,-52,0,0
1456,-24,0,0
1457,-32,0,0
1458,-40,0,0
1459,-48,0,0
1460,-36,0,0
1461,-32,0,0
1462,-32,0,0
1463,-12,0,0
1464,-20,0,0
1465,-20,0,0
1466,-44,0,0
1467,-32,0,0
1468,-16,0,0
1469,-36,0,0
1470,-24,0,0
1471,-60,0,0
1472,-52,0,0
1473,-36,0,0
1474,-56,0,0
1475,-28,0,0
1476,-52,0,0
1477,-24,0,0
1478,-44,0,0
1479,-60,0,0
1480,-52,0,0
1481,-28,0,0
1482,-20,0,0
1483,-20,0,0
1484,-28,0,0
1485,-36,0,0
1486,-40,0,0
1487,-36,0,0
1488,-28,0,0
1489,-28,0,0
1490,-36,0,0
1491,-24,0,0
1492,-32,0,0
1493,-16,0,0
1494,-24,0,0
1495,-32,0,0
1496,-24,0,0
1497,-36,0,0
