sweep,H,L,T
217,-36,0,0
218,-20,0,0
219,-12,0,0
220,-16,0,0
221,-32,0,0
222,-12,0,0
223,-32,0,0
224,-20,0,0
225,-16,0,0
226,-36,0,0
227,-16,0,0
228,-48,0,0
229,-56,0,0
230,-40,0,0
231,-36,0,0
232,-28,0,0
233,-28,0,0
234,-36,0,0
235,-44,0,0
236,-48,0,0
237,-44,0,0
238,-44,0,0
239,-60,0,0
240,-20,0,0
241,-52,0,0
242,-36,0,0
243,-44,0,0
244,-20,0,0
245,-28,0,0
246,-36,0,0
247,-20,0,0
248,-28,0,0
249,-16,0,0
250,-32,0,0
251,-24,0,0
252,-36,0,0
253,-32,0,0
254,-40,0,0
255,-60,0,0
256,-36,0,0
257,-60,0,0
258,-72,0,0
259,-16,0,0
260,-24,0,0
261,-28,0,0
262,-48,0,0
263,-44,0,0
264,-24,0,0
265,-64,0,0
266,-44,0,0
267,-12,0,0
268,-12,0,0
269,-28,0,0
270,-36,0,0
271,-44,0,0
272,-36,0,0
273,-40,0,0
274,-40,0,0
275,-48,0,0
276,-56,0,0
277,-36,0,0
278,-40,0,0
279,-32,0,0
280,-32,0,0
281,-16,0,0
282,-16,0,0
283,-28,0,0
284,-36,0,0
285,-24,0,0
286,-60,0,0
287,-52,0,0
288,-32,0,0
289,-24,0,0
290,-44,0,0
291,-36,0,0
292,-36,0,0
293,-24,0,0
294,-28,0,0
295,-40,0,0
296,-40,0,0
297,-36,0,0
298,-36,0,0
299,-52,0,0
300,-60,0,0
301,-52,0,0
302,-40,0,0
303,-44,0,0
304,-44,0,0
305,-40,0,0
306,-44,0,0
307,-44,0,0
308,-40,0,0
309,-76,0,0
310,-56,0,0
311,-56,0,0
312,-52,0,0
313,-72,0,0
314,-48,0,0
315,-36,0,0
316,-48,0,0
317,-28,0,0
318,-48,0,0
319,-24,0,0
320,-28,0,0
321,-32,0,0
322,-24,0,0
323,-40,0,0
324,-44,0,0
325,-36,0,0
326,-32,0,0
327,-48,0,0
328,-48,0,0
329,-48,0,0
330,-36,0,0
331,-32,0,0
332,-32,0,0
333,-36,0,0
334,-36,0,0
335,-32,0,0
336,-32,0,0
337,-20,0,0
338,-56,0,0
339,-28,0,0
340,-64,0,0
341,-24,0,0
342,-28,0,0
343,-48,0,0
344,-24,0,0
345,-28,0,0
346,-32,0,0
347,-44,0,0
348,-44,0,0
349,-24,0,0
350,-20,0,0
351,-32,0,0
352,-32,0,0
353,-12,0,0
354,-32,0,0
355,-28,0,0
356,-32,0,0
357,-44,0,0
358,-68,0,0
359,-32,0,0
360,-24,0,0
361,-40,0,0
362,-32,0,0
363,-12,0,0
364,-68,0,0
365,-28,0,0
366,-40,0,0
367,-52,0,0
368,-40,0,0
369,-20,0,0
370,-12,0,0
371,-16,0,0
372,-16,0,0
373,-4,0,0
374,-20,0,0
375,-32,0,0
376,-36,0,0
377,-48,0,0
378,-44,0,0
379,-36,0,0
380,-40,0,0
381,-36,0,0
382,-32,0,0
383,-28,0,0
384,-40,0,0
385,-32,0,0
386,-44,0,0
387,-48,0,0
388,-40,0,0
389,-40,0,0
390,-28,0,0
391,-56,0,0
392,-40,0,0
393,-32,0,0
394,-44,0,0
395,-24,0,0
396,-32,0,0
397,-20,0,0
398,-36,0,0
399,-20,0,0
400,-24,0,0
401,-36,0,0
402,-52,0,0
403,-44,0,0
404,-52,0,0
405,-56,0,0
406,-36,0,0
407,-36,0,0
408,-48,0,0
409,-40,0,0
410,-40,0,0
411,-24,0,0
412,-16,0,0
413,-16,0,0
414,-36,0,0
415,-32,0,0
416,-20,0,0
417,-28,0,0
418,-28,0,0
419,-16,0,0
420,-24,0,0
421,-52,0,0
422,-24,0,0
423,-28,0,0
424,-20,0,0
425,-28,0,0
426,-56,0,0
427,-32,0,0
428,-28,0,0
429,-12,0,0
430,-28,0,0
431,-20,0,0
432,-36,0,0
433,-24,0,0
434,-12,0,0
435,-20,0,0
436,-16,0,0
437,-32,0,0
438,-20,0,0
439,-24,0,0
440,-32,0,0
441,-28,0,0
442,-32,0,0
443,-32,0,0
444,-44,0,0
445,-40,0,0
446,-28,0,0
447,-36,0,0
448,-48,0,0
449,-28,0,0
450,-52,0,0
451,-48,0,0
452,-52,0,0
453,-36,0,0
454,-20,0,0
455,-36,0,0
456,-36,0,0
457,-48,0,0
458,-48,0,0
459,-48,0,0
460,-28,0,0
461,-44,0,0
462,-32,0,0
463,-40,0,0
464,-24,0,0
465,-36,0,0
466,-64,0,0
467,-52,0,0
468,-36,0,0
469,-48,0,0
470,-32,0,0
471,-28,0,0
472,-36,0,0
473,-32,0,0
474,-24,0,0
475,-28,0,0
476,-20,0,0
477,-20,0,0
478,-36,0,0
479,-36,0,0
480,-24,0,0
481,-40,0,0
482,-32,0,0
483,-36,0,0
484,-48,0,0
485,-16,0,0
486,-48,0,0
487,-56,0,0
488,-40,0,0
489,-32,0,0
490,-28,0,0
491,-52,0,0
492,-40,0,0
493,-24,0,0
494,-32,0,0
495,-36,0,0
496,-28,0,0
497,-16,0,0
498,-60,0,0
499,-40,0,0
500,-72,0,0
501,-44,0,0
502,-28,0,0
503,-28,0,0
504,-36,0,0
505,-24,0,0
506,-28,0,0
507,-24,0,0
508,-32,0,0
509,-28,0,0
510,-28,0,0
511,-60,0,0
512,-48,0,0
513,-48,0,0
514,-40,0,0
515,-44,0,0
516,-32,0,0
517,-8,0,0
518,-52,0,0
519,-28,0,0
520,-24,0,0
521,-44,0,0
522,-44,0,0
523,-48,0,0
524,-24,0,0
525,-52,0,0
526,-24,0,0
527,-20,0,0
528,-40,0,0
529,-32,0,0
530,-28,0,0
531,-48,0,0
532,-52,0,0
533,-40,0,0
534,-52,0,0
535,-28,0,0
536,-44,0,0
537,-44,0,0
538,-28,0,0
539,-20,0,0
540,-56,0,0
541,-44,0,0
542,-28,0,0
543,-32,0,0
544,-24,0,0
545,-40,0,0
546,-40,0,0
547,-32,0,0
548,-16,0,0
549,-32,0,0
550,-36,0,0
551,-40,0,0
552,-28,0,0
553,-32,0,0
554,-48,0,0
555,-44,0,0
556,-32,0,0
557,-36,0,0
558,-32,0,0
559,-36,0,0
560,-20,0,0
561,-4,0,0
562,-28,0,0
563,-44,0,0
564,-60,0,0
565,-72,0,0
566,-52,0,0
567,-28,0,0
568,-32,0,0
569,-8,0,0
570,-36,0,0
571,-28,0,0
572,-28,0,0
573,-48,0,0
574,-36,0,0
575,-36,0,0
576,-44,0,0
577,-28,0,0
578,-48,0,0
579,-48,0,0
580,-28,0,0
581,-48,0,0
582,-44,0,0
583,-40,0,0
584,-32,0,0
585,-28,0,0
586,-32,0,0
587,-12,0,0
588,-24,0,0
589,-40,0,0
590,-48,0,0
591,-36,0,0
592,-56,0,0
593,-56,0,0
594,-64,0,0
595,-20,0,0
596,-40,0,0
597,-20,0,0
598,-28,0,0
599,-40,0,0
600,-48,0,0
601,-28,0,0
602,-44,0,0
603,-28,0,0
604,-32,0,0
605,-48,0,0
606,-40,0,0
607,-36,0,0
608,-44,0,0
609,-32,0,0
610,-32,0,0
611,-52,0,0
612,-36,0,0
613,-36,0,0
614,-36,0,0
615,-52,0,0
616,-24,0,0
617,-16,0,0
618,-20,0,0
619,-8,0,0
620,-16,0,0
621,-20,0,0
622,-32,0,0
623,-36,0,0
624,-28,0,0
625,-52,0,0
626,-16,0,0
627,-12,0,0
628,-24,0,0
629,-56,0,0
630,-24,0,0
631,-40,0,0
632,-24,0,0
633,-52,0,0
634,-20,0,0
635,-24,0,0
636,-40,0,0
637,-56,0,0
638,-40,0,0
639,-28,0,0
640,-60,0,0
641,-36,0,0
642,-44,0,0
643,-44,0,0
644,-28,0,0
645,-44,0,0
646,-48,0,0
647,-44,0,0
648,-44,0,0
649,-20,0,0
650,-20,0,0
651,-16,0,0
652,-60,0,0
653,-60,0,0
654,-28,0,0
655,-40,0,0
656,-36,0,0
657,-64,0,0
658,-36,0,0
659,-36,0,0
660,-48,0,0
661,-24,0,0
662,-52,0,0
663,-56,0,0
664,-20,0,0
665,-24,0,0
666,-24,0,0
667,-48,0,0
668,-48,0,0
669,-52,0,0
670,-24,0,0
671,-60,0,0
672,-36,0,0
673,-32,0,0
674,-32,0,0
675,-52,0,0
676,-48,0,0
677,-44,0,0
678,-40,0,0
679,-48,0,0
680,-44,0,0
681,-28,0,0
682,-32,0,0
683,-32,0,0
684,-36,0,0
685,-44,0,0
686,-44,0,0
687,-36,0,0
688,-32,0,0
689,-40,0,0
690,-48,0,0
691,-48,0,0
692,-64,0,0
693,-52,0,0
694,-40,0,0
695,-32,0,0
696,-56,0,0
697,-40,0,0
698,-40,0,0
699,-44,0,0
700,-40,0,0
701,-20,0,0
702,-44,0,0
703,-36,0,0
704,-32,0,0
705,-48,0,0
706,-44,0,0
707,-40,0,0
708,-40,0,0
709,-52,0,0
710,-32,0,0
711,-32,0,0
712,-28,0,0
713,-20,0,0
714,-16,0,0
715,0,0,0
716,8,0,0
717,-12,0,0
718,-4,0,0
719,-8,0,0
720,-8,0,0
721,-4,0,0
722,-52,0,0
723,-44,0,0
724,-72,0,0
725,-44,0,0
726,-40,0,0
727,-52,0,0
728,-20,0,0
729,-36,0,0
730,-44,0,0
731,-32,0,0
732,-32,0,0
733,-36,0,0
734,-44,0,0
735,-36,0,0
736,-56,0,0
737,-64,0,0
738,-32,0,0
739,-40,0,0
740,-32,0,0
741,-20,0,0
742,-48,0,0
743,-44,0,0
744,-52,0,0
745,-56,0,0
746,-36,0,0
747,-36,0,0
748,-20,0,0
749,-20,0,0
750,-40,0,0
751,-28,0,0
752,-32,0,0
753,-12,0,0
754,-56,0,0
755,-44,0,0
756,-48,0,0
757,-28,0,0
758,-32,0,0
759,-48,0,0
760,-36,0,0
761,-28,0,0
762,-24,0,0
763,-20,0,0
764,-24,0,0
765,-40,0,0
766,-24,0,0
767,-24,0,0
768,-36,0,0
769,-4,0,0
770,-20,0,0
771,-16,0,0
772,-28,0,0
773,-20,0,0
774,-52,0,0
775,-40,0,0
776,-36,0,0
777,-28,0,0
778,-36,0,0
779,-36,0,0
780,-40,0,0
781,-44,0,0
782,-44,0,0
783,-36,0,0
784,-28,0,0
785,-52,0,0
786,-32,0,0
787,-24,0,0
788,-40,0,0
789,-12,0,0
790,-28,0,0
791,-28,0,0
792,-52,0,0
793,-28,0,0
794,-32,0,0
795,-48,0,0
796,-44,0,0
797,-48,0,0
798,-28,0,0
799,-32,0,0
800,-32,0,0
801,-20,0,0
802,-20,0,0
803,-32,0,0
804,-16,0,0
805,-48,0,0
806,-56,0,0
807,-52,0,0
808,-20,0,0
809,-8,0,0
810,-20,0,0
811,-28,0,0
812,-32,0,0
813,-44,0,0
814,-40,0,0
815,-24,0,0
816,-24,0,0
817,-44,0,0
818,-44,0,0
819,-40,0,0
820,-52,0,0
821,-36,0,0
822,-36,0,0
823,-56,0,0
824,-36,0,0
825,-36,0,0
826,-76,0,0
827,-40,0,0
828,-36,0,0
829,-52,0,0
830,-44,0,0
831,-28,0,0
832,-28,0,0
833,-64,0,0
834,-52,0,0
835,-48,0,0
836,-28,0,0
837,-40,0,0
838,-24,0,0
839,-44,0,0
840,-28,0,0
841,-40,0,0
842,0,0,0
843,-40,0,0
844,-32,0,0
845,-16,0,0
846,-36,0,0
847,-36,0,0
848,-36,0,0
849,-32,0,0
850,-32,0,0
851,-16,0,0
852,-32,0,0
853,-24,0,0
854,-44,0,0
855,-32,0,0
856,-28,0,0
857,-28,0,0
858,-20,0,0
859,-28,0,0
860,-36,0,0
861,-36,0,0
862,-40,0,0
863,-40,0,0
864,-52,0,0
865,-24,0,0
866,-28,0,0
867,-48,0,0
868,-20,0,0
869,-28,0,0
870,-32,0,0
871,-32,0,0
872,-40,0,0
873,-24,0,0
874,-44,0,0
875,-32,0,0
876,-24,0,0
877,-36,0,0
878,-24,0,0
879,-24,0,0
880,-40,0,0
881,-60,0,0
882,-56,0,0
883,-40,0,0
884,-8,0,0
885,-40,0,0
886,-40,0,0
887,-36,0,0
888,-28,0,0
889,-28,0,0
890,-24,0,0
891,-16,0,0
892,-28,0,0
893,-28,0,0
894,-36,0,0
895,-32,0,0
896,-32,0,0
897,-48,0,0
898,-56,0,0
899,-48,0,0
900,-28,0,0
901,-40,0,0
902,-44,0,0
903,-48,0,0
904,-36,0,0
905,-8,0,0
906,-32,0,0
907,-32,0,0
908,-40,0,0
909,-60,0,0
910,-52,0,0
911,-32,0,0
912,-32,0,0
913,-20,0,0
914,-32,0,0
915,-24,0,0
916,-36,0,0
917,-40,0,0
918,-44,0,0
919,-40,0,0
920,-32,0,0
921,-16,0,0
922,-32,0,0
923,-36,0,0
924,-8,0,0
925,-20,0,0
926,-36,0,0
927,-40,0,0
928,-40,0,0
929,-48,0,0
930,-36,0,0
931,-32,0,0
932,-52,0,0
933,-44,0,0
934,-40,0,0
935,-44,0,0
936,-44,0,0
937,-40,0,0
938,-40,0,0
939,-40,0,0
940,-16,0,0
941,-32,0,0
942,-36,0,0
943,-24,0,0
944,-28,0,0
945,-44,0,0
946,-52,0,0
947,-32,0,0
948,-24,0,0
949,-40,0,0
950,-12,0,0
951,-36,0,0
952,-24,0,0
953,-52,0,0
954,-32,0,0
955,-40,0,0
956,-48,0,0
957,-52,0,0
958,-28,0,0
959,-40,0,0
960,-36,0,0
961,-32,0,0
962,-24,0,0
963,-40,0,0
964,-32,0,0
965,-52,0,0
966,-52,0,0
967,-32,0,0
968,-40,0,0
969,-44,0,0
970,-64,0,0
971,-56,0,0
972,-28,0,0
973,-32,0,0
974,-44,0,0
975,-52,0,0
976,-44,0,0
977,-48,0,0
978,-36,0,0
979,-32,0,0
980,-40,0,0
981,-40,0,0
982,-48,0,0
983,-36,0,0
984,-48,0,0
985,-40,0,0
986,-48,0,0
987,-40,0,0
988,-36,0,0
989,-20,0,0
990,-20,0,0
991,-36,0,0
992,-64,0,0
993,-48,0,0
994,-44,0,0
995,-24,0,0
996,-16,0,0
997,-8,0,0
998,-8,0,0
999,-28,0,0
1000,-12,0,0
1001,-32,0,0
1002,-40,0,0
1003,-44,0,0
1004,-40,0,0
1005,-60,0,0
1006,-52,0,0
1007,-48,0,0
1008,-32,0,0
1009,-24,0,0
1010,-8,0,0
1011,-36,0,0
1012,-24,0,0
1013,-20,0,0
1014,-32,0,0
1015,-36,0,0
1016,-52,0,0
1017,-32,0,0
1018,-44,0,0
1019,-32,0,0
1020,-32,0,0
1021,-28,0,0
1022,-56,0,0
1023,-28,0,0
1024,-20,0,0
1025,-36,0,0
1026,-36,0,0
1027,-36,0,0
1028,-40,0,0
1029,-20,0,0
1030,-36,0,0
1031,-24,0,0
1032,-16,0,0
1033,-36,0,0
1034,-40,0,0
1035,-28,0,0
1036,-28,0,0
1037,-28,0,0
1038,-44,0,0
1039,-32,0,0
1040,-48,0,0
1041,-76,0,0
1042,-88,0,0
1043,-52,0,0
1044,-44,0,0
1045,-40,0,0
1046,-20,0,0
1047,-28,0,0
1048,-24,0,0
1049,-48,0,0
1050,-32,0,0
1051,-36,0,0
1052,-28,0,0
1053,-32,0,0
1054,-32,0,0
1055,-20,0,0
1056,-8,0,0
1057,-32,0,0
1058,-32,0,0
1059,-48,0,0
1060,-36,0,0
1061,-44,0,0
1062,-40,0,0
1063,-44,0,0
1064,-48,0,0
1065,-44,0,0
1066,-32,0,0
1067,-48,0,0
1068,-44,0,0
1069,-16,0,0
1070,-24,0,0
1071,-20,0,0
1072,-40,0,0
1073,-36,0,0
1074,-28,0,0
1075,-32,0,0
1076,-16,0,0
1077,-28,0,0
1078,-40,0,0
1079,-36,0,0
1080,-36,0,0
1081,-24,0,0
1082,-16,0,0
1083,-16,0,0
1084,-40,0,0
1085,-16,0,0
1086,-24,0,0
1087,-16,0,0
1088,-36,0,0
1089,-72,0,0
1090,-44,0,0
1091,-40,0,0
1092,-28,0,0
1093,-56,0,0
1094,-60,0,0
1095,-32,0,0
1096,-56,0,0
1097,-32,0,0
1098,-36,0,0
1099,-44,0,0
1100,-28,0,0
1101,-40,0,0
1102,-20,0,0
1103,-36,0,0
1104,-52,0,0
1105,-28,0,0
1106,-40,0,0
1107,-28,0,0
1108,-48,0,0
1109,-28,0,0
1110,-28,0,0
1111,-32,0,0
1112,-36,0,0
1113,-32,0,0
1114,-52,0,0
1115,-44,0,0
1116,-28,0,0
1117,-36,0,0
1118,-56,0,0
1119,-28,0,0
1120,-36,0,0
1121,-32,0,0
1122,-16,0,0
1123,-12,0,0
1124,-48,0,0
1125,-40,0,0
1126,-32,0,0
1127,-56,0,0
1128,-40,0,0
1129,-16,0,0
1130,-16,0,0
1131,-36,0,0
1132,-40,0,0
1133,-40,0,0
1134,-28,0,0
1135,-36,0,0
1136,-40,0,0
1137,-44,0,0
1138,-36,0,0
1139,-28,0,0
1140,-24,0,0
1141,-24,0,0
1142,-28,0,0
1143,-36,0,0
1144,-48,0,0
1145,-32,0,0
1146,-44,0,0
1147,-64,0,0
1148,-52,0,0
1149,-52,0,0
1150,-44,0,0
1151,-32,0,0
1152,-40,0,0
1153,-32,0,0
1154,-40,0,0
1155,-36,0,0
1156,-56,0,0
1157,-40,0,0
1158,-40,0,0
1159,-24,0,0
1160,-52,0,0
1161,-28,0,0
1162,-44,0,0
1163,-32,0,0
1164,-28,0,0
1165,0,0,0
1166,-24,0,0
1167,-40,0,0
1168,-32,0,0
1169,-28,0,0
1170,-44,0,0
1171,-84,0,0
1172,-44,0,0
1173,-36,0,0
1174,-48,0,0
1175,-36,0,0
1176,-24,0,0
1177,-32,0,0
1178,-48,0,0
1179,-24,0,0
1180,-12,0,0
1181,-32,0,0
1182,-48,0,0
1183,-36,0,0
1184,-40,0,0
1185,-52,0,0
1186,-32,0,0
1187,-16,0,0
1188,-40,0,0
1189,-24,0,0
1190,-40,0,0
1191,-44,0,0
1192,-48,0,0
1193,-28,0,0
1194,-60,0,0
1195,-48,0,0
1196,-28,0,0
1197,-32,0,0
1198,-16,0,0
1199,-32,0,0
1200,-28,0,0
1201,-36,0,0
1202,-40,0,0
1203,-20,0,0
1204,-24,0,0
1205,-44,0,0
1206,-36,0,0
1207,-24,0,0
1208,-24,0,0
1209,-28,0,0
1210,-20,0,0
1211,-32,0,0
1212,-28,0,0
1213,-8,0,0
1214,-20,0,0
1215,-48,0,0
1216,-32,0,0
1217,-40,0,0
1218,-56,0,0
1219,-20,0,0
1220,-36,0,0
1221,-40,0,0
1222,-44,0,0
1223,-44,0,0
1224,-72,0,0
1225,-32,0,0
1226,-40,0,0
1227,-36,0,0
1228,-48,0,0
1229,-32,0,0
1230,-44,0,0
1231,-48,0,0
1232,-44,0,0
1233,-40,0,0
1234,-40,0,0
1235,-60,0,0
1236,-32,0,0
1237,-16,0,0
1238,-28,0,0
1239,-20,0,0
1240,-28,0,0
1241,-16,0,0
1242,-28,0,0
1243,-68,0,0
1244,-40,0,0
1245,-28,0,0
1246,-20,0,0
1247,-20,0,0
1248,-28,0,0
1249,-24,0,0
1250,-24,0,0
1251,-28,0,0
1252,-24,0,0
1253,-24,0,0
1254,-56,0,0
1255,-52,0,0
1256,-60,0,0
1257,-44,0,0
1258,-40,0,0
1259,-8,0,0
1260,-20,0,0
1261,-28,0,0
1262,-28,0,0
1263,-24,0,0
1264,-32,0,0
1265,-36,0,0
1266,-28,0,0
1267,-56,0,0
1268,-36,0,0
1269,-36,0,0
1270,-48,0,0
1271,-48,0,0
1272,-40,0,0
1273,-40,0,0
1274,-16,0,0
1275,-44,0,0
1276,-20,0,0
1277,-32,0,0
1278,-24,0,0
1279,-32,0,0
1280,-84,0,0
1281,-32,0,0
1282,-32,0,0
1283,-44,0,0
1284,-40,0,0
1285,-44,0,0
1286,-20,0,0
1287,-40,0,0
1288,-28,0,0
1289,-48,0,0
1290,-12,0,0
1291,-44,0,0
1292,-44,0,0
1293,-48,0,0
1294,-60,0,0
1295,-28,0,0
1296,-28,0,0
1297,-24,0,0
1298,-44,0,0
1299,-44,0,0
1300,-56,0,0
1301,-36,0,0
1302,-36,0,0
1303,-16,0,0
1304,-32,0,0
1305,-20,0,0
1306,-52,0,0
1307,-36,0,0
1308,-28,0,0
1309,-68,0,0
1310,-32,0,0
1311,-36,0,0
1312,-12,0,0
1313,-40,0,0
1314,-36,0,0
1315,-28,0,0
1316,-32,0,0
1317,-32,0,0
1318,-20,0,0
1319,-8,0,0
1320,-40,0,0
1321,-12,0,0
1322,-12,0,0
1323,-8,0,0
1324,-8,0,0
1325,-24,0,0
1326,-32,0,0
1327,-48,0,0
1328,-44,0,0
1329,-28,0,0
1330,-40,0,0
1331,-52,0,0
1332,-68,0,0
1333,-36,0,0
1334,-56,0,0
1335,-52,0,0
1336,-52,0,0
1337,-56,0,0
1338,-24,0,0
1339,-20,0,0
1340,-28,0,0
1341,-48,0,0
1342,-60,0,0
1343,-36,0,0
1344,-44,0,0
1345,-40,0,0
1346,-36,0,0
1347,-36,0,0
1348,-48,0,0
1349,-20,0,0
1350,-36,0,0
1351,-40,0,0
1352,-48,0,0
1353,-20,0,0
1354,-24,0,0
1355,-44,0,0
1356,-32,0,0
1357,-40,0,0
1358,-32,0,0
1359,-36,0,0
1360,-24,0,0
1361,-40,0,0
1362,-36,0,0
1363,-4,0,0
1364,-12,0,0
1365,-32,0,0
1366,-32,0,0
1367,-28,0,0
1368,-52,0,0
1369,-20,0,0
1370,-44,0,0
1371,-44,0,0
1372,-24,0,0
1373,-8,0,0
1374,-52,0,0
1375,-36,0,0
1376,-24,0,0
1377,-44,0,0
1378,-36,0,0
1379,-40,0,0
1380,-56,0,0
1381,-48,0,0
1382,-32,0,0
1383,-24,0,0
1384,-44,0,0
1385,-52,0,0
1386,-40,0,0
1387,-48,0,0
1388,-32,0,0
1389,-76,0,0
1390,-52,0,0
1391,-36,0,0
1392,-20,0,0
1393,-8,0,0
1394,-24,0,0
1395,-28,0,0
1396,-20,0,0
1397,-40,0,0
1398,-20,0,0
1399,-20,0,0
1400,-12,0,0
1401,-20,0,0
1402,-48,0,0
1403,-40,0,0
1404,-64,0,0
1405,-52,0,0
1406,-56,0,0
1407,-32,0,0
1408,-44,0,0
1409,-44,0,0
1410,-32,0,0
1411,-52,0,0
1412,-64,0,0
1413,-48,0,0
1414,-32,0,0
1415,-32,0,0
1416,-64,0,0
1417,-52,0,0
1418,-52,0,0
1419,-12,0,0
1420,-20,0,0
1421,-16,0,0
1422,-32,0,0
1423,-28,0,0
1424,-52,0,0
1425,-44,0,0
1426,-16,0,0
1427,-32,0,0
1428,-32,0,0
1429,-40,0,0
1430,-40,0,0
1431,-40,0,0
1432,-28,0,0
1433,-20,0,0
1434,-48,0,0
1435,-56,0,0
1436,-40,0,0
1437,-40,0,0
1438,-44,0,0
1439,-28,0,0
1440,-8,0,0
1441,-52,0,0
1442,-44,0,0
1443,-40,0,0
1444,-40,0,0
1445,-40,0,0
1446,-36,0,0
1447,-44,0,0
1448,-52,0,0
1449,-40,0,0
1450,-32,0,0
1451,-24,0,0
1452,-40,0,0
1453,-36,0,0
1454,-24,0,0
1455,-32,0,0
1456,-52,0,0
1457,-48,0,0
1458,-32,0,0
1459,-40,0,0
1460,-24,0,0
1461,-16,0,0
1462,-20,0,0
1463,-16,0,0
1464,-36,0,0
1465,-56,0,0
1466,-44,0,0
1467,-36,0,0
1468,-48,0,0
1469,-44,0,0
1470,-24,0,0
1471,-20,0,0
1472,-56,0,0
1473,-40,0,0
1474,-60,0,0
1475,-56,0,0
1476,-36,0,0
1477,-32,0,0
1478,-16,0,0
1479,-24,0,0
1480,-20,0,0
1481,-32,0,0
1482,-44,0,0
1483,-60,0,0
1484,-36,0,0
1485,-56,0,0
1486,-12,0,0
1487,-24,0,0
1488,-20,0,0
1489,-16,0,0
1490,-24,0,0
1491,-36,0,0
1492,-44,0,0
1493,-64,0,0
1494,-56,0,0
1495,-48,0,0
1496,-52,0,0
1497,-36,0,0
